datetime, temp, humidity, windspeed, visibility, rain, snow
2013-06-11 00:51:00,64.0,93,4.6,3.0,0,0
2013-06-11 01:08:00,64.0,93,0.0,2.5,0,0
2013-06-11 01:21:00,64.0,93,0.0,3.0,0,0
2013-06-11 01:34:00,64.0,96,0.0,2.0,1,0
2013-06-11 01:51:00,64.4,94,3.5,1.5,1,0
2013-06-11 02:07:00,64.9,93,5.8,2.0,0,0
2013-06-11 02:20:00,64.9,93,4.6,2.0,0,0
2013-06-11 02:51:00,64.9,93,3.5,1.5,0,0
2013-06-11 03:31:00,64.9,97,0.0,2.0,1,0
2013-06-11 03:38:00,64.9,97,3.5,1.8,1,0
2013-06-11 03:43:00,64.9,97,0.0,3.0,0,0
2013-06-11 03:51:00,64.9,97,0.0,2.0,0,0
2013-06-11 03:58:00,66.0,93,4.6,1.8,0,0
2013-06-11 04:01:00,66.0,93,3.5,3.0,0,0
2013-06-11 04:42:00,66.0,96,3.5,5.0,0,0
2013-06-11 04:51:00,66.9,93,4.6,5.0,0,0
2013-06-11 05:24:00,68.0,93,0.0,6.0,0,0
2013-06-11 05:51:00,68.0,93,4.6,5.0,0,0
2013-06-11 06:18:00,68.0,96,4.6,6.0,0,0
2013-06-11 06:51:00,69.1,93,-9999.0,5.0,0,0
2013-06-11 07:51:00,69.1,93,6.9,5.0,0,0
2013-06-11 08:24:00,69.1,90,4.6,6.0,0,0
2013-06-11 08:51:00,70.0,87,8.1,6.0,0,0
2013-06-11 09:18:00,71.1,84,8.1,7.0,0,0
2013-06-11 09:49:00,71.6,83,4.6,8.0,0,0
2013-06-11 09:51:00,72.0,81,4.6,8.0,0,0
2013-06-11 10:17:00,73.0,79,4.6,8.0,0,0
2013-06-11 10:51:00,73.9,73,6.9,8.0,0,0
2013-06-11 11:51:00,75.9,69,6.9,9.0,0,0
2013-06-11 12:51:00,77.0,60,3.5,9.0,0,0
2013-06-11 13:51:00,77.0,60,5.8,9.0,0,0
2013-06-11 14:51:00,75.0,66,4.6,7.0,0,0
2013-06-11 15:51:00,73.9,73,8.1,9.0,0,0
2013-06-11 16:51:00,77.0,60,17.3,10.0,0,0
2013-06-11 17:51:00,78.1,60,-9999.0,10.0,0,0
2013-06-11 18:51:00,73.9,64,-9999.0,10.0,0,0
2013-06-11 19:51:00,75.0,62,5.8,10.0,0,0
2013-06-11 20:51:00,73.9,59,13.8,10.0,0,0
2013-06-11 21:51:00,73.0,61,9.2,10.0,0,0
2013-06-11 22:51:00,72.0,59,8.1,10.0,0,0
2013-06-11 23:51:00,70.0,63,3.5,10.0,0,0
