datetime, temp, humidity, windspeed, visibility, rain, snow
2014-01-29 00:51:00,16.0,52,6.9,4.0,0,1
2014-01-29 01:51:00,15.1,74,3.5,1.5,0,1
2014-01-29 02:51:00,14.0,74,4.6,2.0,0,1
2014-01-29 03:51:00,14.0,77,9.2,2.0,0,1
2014-01-29 04:51:00,14.0,77,6.9,2.0,0,1
2014-01-29 05:51:00,14.0,71,6.9,10.0,0,0
2014-01-29 06:51:00,14.0,64,5.8,10.0,0,0
2014-01-29 07:51:00,14.0,56,6.9,10.0,0,0
2014-01-29 08:51:00,14.0,45,8.1,10.0,0,0
2014-01-29 09:51:00,15.8,36,4.6,10.0,0,0
2014-01-29 10:51:00,16.0,38,6.9,10.0,0,0
2014-01-29 11:51:00,18.0,31,5.8,10.0,0,0
2014-01-29 12:51:00,21.0,30,8.1,10.0,0,0
2014-01-29 13:51:00,21.9,28,9.2,10.0,0,0
2014-01-29 14:51:00,21.9,30,8.1,10.0,0,0
2014-01-29 15:51:00,21.9,30,10.4,10.0,0,0
2014-01-29 16:51:00,21.9,30,8.1,10.0,0,0
2014-01-29 17:51:00,21.0,32,-9999.0,10.0,0,0
2014-01-29 18:51:00,21.0,35,10.4,10.0,0,0
2014-01-29 19:51:00,19.9,38,3.5,10.0,0,0
2014-01-29 20:51:00,19.0,38,3.5,10.0,0,0
2014-01-29 21:51:00,19.9,37,10.4,10.0,0,0
2014-01-29 22:51:00,19.0,40,3.5,10.0,0,0
2014-01-29 23:51:00,18.0,41,0.0,10.0,0,0
