datetime, temp, humidity, windspeed, visibility, rain, snow
2013-07-17 00:51:00,84.0,51,0.0,10.0,0,0
2013-07-17 01:51:00,82.9,53,3.5,10.0,0,0
2013-07-17 02:51:00,82.0,56,3.5,10.0,0,0
2013-07-17 03:51:00,81.0,60,0.0,10.0,0,0
2013-07-17 04:51:00,80.1,64,0.0,9.0,0,0
2013-07-17 05:51:00,79.0,69,0.0,8.0,0,0
2013-07-17 06:51:00,80.1,69,0.0,8.0,0,0
2013-07-17 07:51:00,82.0,65,4.6,8.0,0,0
2013-07-17 08:51:00,84.0,63,3.5,8.0,0,0
2013-07-17 09:51:00,86.0,61,3.5,8.0,0,0
2013-07-17 10:51:00,89.1,52,4.6,8.0,0,0
2013-07-17 11:51:00,91.9,47,-9999.0,8.0,0,0
2013-07-17 12:51:00,93.9,41,5.8,8.0,0,0
2013-07-17 13:51:00,95.0,34,4.6,9.0,0,0
2013-07-17 14:51:00,95.0,41,3.5,8.0,0,0
2013-07-17 15:51:00,96.1,37,4.6,7.0,0,0
2013-07-17 16:51:00,91.0,48,5.8,7.0,0,0
2013-07-17 17:51:00,87.1,53,4.6,7.0,0,0
2013-07-17 18:51:00,87.1,53,4.6,8.0,0,0
2013-07-17 19:51:00,86.0,53,0.0,8.0,0,0
2013-07-17 20:51:00,84.9,55,4.6,9.0,0,0
2013-07-17 21:51:00,84.0,58,0.0,9.0,0,0
2013-07-17 22:51:00,84.0,61,4.6,9.0,0,0
2013-07-17 23:51:00,84.0,63,5.8,8.0,0,0
