datetime, temp, humidity, windspeed, visibility, rain, snow
2014-03-05 00:51:00,28.9,32,0.0,10.0,0,0
2014-03-05 01:51:00,28.0,38,3.5,10.0,0,0
2014-03-05 02:51:00,28.0,31,0.0,10.0,0,0
2014-03-05 03:51:00,28.0,33,0.0,10.0,0,0
2014-03-05 04:51:00,28.0,36,3.5,10.0,0,0
2014-03-05 05:51:00,28.0,36,3.5,10.0,0,0
2014-03-05 06:51:00,28.9,33,0.0,10.0,0,0
2014-03-05 07:51:00,30.0,36,0.0,10.0,0,0
2014-03-05 08:51:00,30.9,38,4.6,10.0,0,0
2014-03-05 09:51:00,34.0,38,0.0,10.0,0,0
2014-03-05 10:51:00,35.1,35,4.6,10.0,0,0
2014-03-05 11:51:00,37.0,30,3.5,10.0,0,0
2014-03-05 12:51:00,37.0,30,3.5,10.0,0,0
2014-03-05 13:51:00,37.0,28,6.9,10.0,0,0
2014-03-05 14:51:00,36.0,33,8.1,10.0,0,0
2014-03-05 15:51:00,35.1,34,4.6,10.0,0,0
2014-03-05 16:51:00,34.0,34,5.8,10.0,0,0
2014-03-05 17:51:00,32.0,35,9.2,10.0,0,0
2014-03-05 18:51:00,32.0,37,10.4,10.0,0,0
2014-03-05 19:51:00,30.9,40,9.2,10.0,0,0
2014-03-05 20:51:00,30.0,45,10.4,10.0,0,0
2014-03-05 21:51:00,28.9,43,10.4,10.0,0,0
2014-03-05 22:51:00,28.0,47,10.4,10.0,0,0
2014-03-05 23:51:00,26.1,53,10.4,10.0,0,0
