datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-29 00:51:00,33.1,42,0.0,10.0,0,0
2013-11-29 01:51:00,33.1,38,0.0,10.0,0,0
2013-11-29 02:51:00,33.1,46,0.0,10.0,0,0
2013-11-29 03:51:00,32.0,48,3.5,10.0,0,0
2013-11-29 04:51:00,32.0,52,3.5,10.0,0,0
2013-11-29 05:51:00,32.0,52,3.5,10.0,0,0
2013-11-29 06:51:00,30.9,54,5.8,10.0,0,0
2013-11-29 07:51:00,32.0,52,0.0,10.0,0,0
2013-11-29 08:51:00,32.0,52,4.6,10.0,0,0
2013-11-29 09:51:00,34.0,50,0.0,10.0,0,0
2013-11-29 10:51:00,36.0,44,0.0,10.0,0,0
2013-11-29 11:51:00,37.9,41,-9999.0,10.0,0,0
2013-11-29 12:51:00,36.0,44,5.8,10.0,0,0
2013-11-29 13:51:00,37.9,41,0.0,10.0,0,0
2013-11-29 14:51:00,37.0,42,4.6,10.0,0,0
2013-11-29 15:51:00,36.0,43,4.6,10.0,0,0
2013-11-29 16:51:00,35.1,44,6.9,10.0,0,0
2013-11-29 17:51:00,34.0,46,4.6,10.0,0,0
2013-11-29 18:51:00,33.1,43,4.6,10.0,0,0
2013-11-29 19:51:00,33.1,46,4.6,10.0,0,0
2013-11-29 20:51:00,32.0,50,9.2,10.0,0,0
2013-11-29 21:51:00,30.9,50,6.9,10.0,0,0
2013-11-29 22:51:00,30.0,49,6.9,10.0,0,0
2013-11-29 23:51:00,28.9,45,6.9,10.0,0,0
