datetime, temp, humidity, windspeed, visibility, rain, snow
2014-01-08 00:51:00,9.0,46,-9999.0,10.0,0,0
2014-01-08 01:51:00,9.0,46,8.1,10.0,0,0
2014-01-08 02:51:00,9.0,48,10.4,10.0,0,0
2014-01-08 03:51:00,9.0,48,4.6,10.0,0,0
2014-01-08 04:51:00,9.0,51,12.7,10.0,0,0
2014-01-08 05:51:00,9.0,51,12.7,10.0,0,0
2014-01-08 06:51:00,9.0,51,12.7,10.0,0,0
2014-01-08 07:51:00,9.0,53,6.9,10.0,0,0
2014-01-08 08:51:00,10.0,51,4.6,10.0,0,0
2014-01-08 09:51:00,12.0,46,10.4,10.0,0,0
2014-01-08 10:51:00,14.0,45,9.2,10.0,0,0
2014-01-08 11:51:00,16.0,43,4.6,10.0,0,0
2014-01-08 12:51:00,19.0,40,5.8,10.0,0,0
2014-01-08 13:51:00,19.9,38,5.8,10.0,0,0
2014-01-08 14:51:00,21.0,38,4.6,10.0,0,0
2014-01-08 15:51:00,21.0,40,5.8,10.0,0,0
2014-01-08 16:51:00,19.9,40,5.8,10.0,0,0
2014-01-08 17:51:00,19.9,40,6.9,10.0,0,0
2014-01-08 18:51:00,21.0,40,-9999.0,10.0,0,0
2014-01-08 19:51:00,21.0,40,9.2,10.0,0,0
2014-01-08 20:51:00,21.0,40,4.6,10.0,0,0
2014-01-08 21:51:00,21.0,40,0.0,10.0,0,0
2014-01-08 22:51:00,21.9,38,5.8,10.0,0,0
2014-01-08 23:51:00,21.9,42,4.6,10.0,0,0
