datetime, temp, humidity, windspeed, visibility, rain, snow
2013-06-05 00:51:00,63.0,40,3.5,10.0,0,0
2013-06-05 01:51:00,63.0,35,4.6,10.0,0,0
2013-06-05 02:51:00,62.1,37,3.5,10.0,0,0
2013-06-05 03:51:00,59.0,49,0.0,10.0,0,0
2013-06-05 04:51:00,60.1,49,3.5,10.0,0,0
2013-06-05 05:51:00,59.0,48,4.6,10.0,0,0
2013-06-05 06:51:00,59.0,53,4.6,10.0,0,0
2013-06-05 07:51:00,62.1,52,3.5,10.0,0,0
2013-06-05 08:51:00,63.0,50,4.6,10.0,0,0
2013-06-05 09:51:00,64.9,52,3.5,10.0,0,0
2013-06-05 10:51:00,68.0,47,5.8,10.0,0,0
2013-06-05 11:51:00,72.0,43,4.6,10.0,0,0
2013-06-05 12:51:00,73.0,39,-9999.0,10.0,0,0
2013-06-05 13:51:00,72.0,38,-9999.0,10.0,0,0
2013-06-05 14:51:00,71.1,39,4.6,10.0,0,0
2013-06-05 15:51:00,70.0,38,5.8,10.0,0,0
2013-06-05 16:51:00,68.0,39,8.1,10.0,0,0
2013-06-05 17:51:00,68.0,40,3.5,10.0,0,0
2013-06-05 18:51:00,66.9,44,3.5,10.0,0,0
2013-06-05 19:51:00,64.9,45,5.8,10.0,0,0
2013-06-05 20:51:00,64.0,54,5.8,10.0,0,0
2013-06-05 21:51:00,62.1,67,3.5,10.0,0,0
2013-06-05 22:51:00,61.0,75,3.5,10.0,0,0
2013-06-05 23:51:00,61.0,75,0.0,10.0,0,0
