datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-27 00:51:00,19.9,33,0.0,10.0,0,0
2014-02-27 01:51:00,19.9,37,4.6,10.0,0,0
2014-02-27 02:51:00,19.9,40,3.5,10.0,0,0
2014-02-27 03:51:00,19.9,38,8.1,10.0,0,0
2014-02-27 04:51:00,19.9,40,3.5,10.0,0,0
2014-02-27 05:51:00,21.0,44,4.6,10.0,0,0
2014-02-27 06:51:00,21.9,48,8.1,10.0,0,0
2014-02-27 07:51:00,26.1,44,4.6,10.0,0,0
2014-02-27 08:51:00,27.0,39,10.4,10.0,0,0
2014-02-27 09:51:00,27.0,34,6.9,10.0,0,0
2014-02-27 10:51:00,28.9,35,4.6,10.0,0,0
2014-02-27 11:51:00,28.0,47,9.2,6.0,0,0
2014-02-27 12:51:00,32.0,44,3.5,10.0,0,0
2014-02-27 13:51:00,32.0,32,11.5,10.0,0,0
2014-02-27 14:51:00,30.0,29,9.2,10.0,0,0
2014-02-27 15:51:00,28.9,38,12.7,10.0,0,0
2014-02-27 16:51:00,28.0,33,9.2,10.0,0,0
2014-02-27 17:51:00,28.9,33,8.1,10.0,0,0
2014-02-27 18:51:00,25.0,51,13.8,6.0,0,0
2014-02-27 19:51:00,23.0,48,15.0,10.0,0,0
2014-02-27 20:51:00,19.9,33,16.1,10.0,0,0
2014-02-27 21:51:00,19.0,29,16.1,10.0,0,0
2014-02-27 22:51:00,16.0,30,8.1,10.0,0,0
2014-02-27 23:51:00,14.0,25,10.4,10.0,0,0
