datetime, temp, humidity, windspeed, visibility, rain, snow
2014-01-03 00:37:00,17.1,81,12.7,0.5,0,1
2014-01-03 00:51:00,16.0,81,10.4,0.2,0,1
2014-01-03 01:51:00,12.0,80,13.8,0.2,0,1
2014-01-03 02:51:00,10.9,81,12.7,0.2,0,1
2014-01-03 03:51:00,10.9,81,11.5,0.2,0,1
2014-01-03 04:51:00,10.9,81,15.0,0.2,0,1
2014-01-03 05:51:00,10.9,77,12.7,0.8,0,1
2014-01-03 06:51:00,10.9,77,9.2,1.0,0,1
2014-01-03 07:51:00,10.0,73,9.2,1.0,0,1
2014-01-03 08:51:00,10.9,73,16.1,2.5,0,1
2014-01-03 09:51:00,12.9,71,-9999.0,4.0,0,1
2014-01-03 10:51:00,14.0,64,-9999.0,10.0,0,0
2014-01-03 11:51:00,18.0,52,8.1,10.0,0,0
2014-01-03 13:51:00,18.0,48,10.4,10.0,0,0
2014-01-03 14:51:00,16.0,47,11.5,10.0,0,0
2014-01-03 15:51:00,16.0,45,11.5,10.0,0,0
2014-01-03 16:51:00,15.1,45,11.5,10.0,0,0
2014-01-03 17:51:00,14.0,47,8.1,10.0,0,0
2014-01-03 18:51:00,12.9,45,10.4,10.0,0,0
2014-01-03 19:51:00,12.0,42,9.2,10.0,0,0
2014-01-03 20:51:00,10.9,47,6.9,10.0,0,0
2014-01-03 21:51:00,10.4,48,5.8,10.0,0,0
2014-01-03 22:51:00,10.0,51,4.6,10.0,0,0
2014-01-03 23:51:00,9.0,53,6.9,10.0,0,0
