datetime, temp, humidity, windspeed, visibility, rain, snow
2013-08-17 00:51:00,69.1,54,0.0,10.0,0,0
2013-08-17 01:51:00,68.0,59,0.0,10.0,0,0
2013-08-17 02:51:00,66.9,63,0.0,10.0,0,0
2013-08-17 03:51:00,66.9,61,0.0,10.0,0,0
2013-08-17 04:51:00,64.9,65,3.5,10.0,0,0
2013-08-17 05:51:00,64.9,68,4.6,10.0,0,0
2013-08-17 06:51:00,66.0,65,0.0,10.0,0,0
2013-08-17 07:51:00,66.9,66,0.0,10.0,0,0
2013-08-17 08:51:00,70.0,61,0.0,10.0,0,0
2013-08-17 09:51:00,73.0,59,3.5,10.0,0,0
2013-08-17 10:51:00,75.9,52,4.6,10.0,0,0
2013-08-17 11:51:00,80.1,40,4.6,10.0,0,0
2013-08-17 12:51:00,82.0,39,3.5,10.0,0,0
2013-08-17 13:51:00,82.9,33,4.6,10.0,0,0
2013-08-17 14:51:00,81.0,35,0.0,10.0,0,0
2013-08-17 15:51:00,78.1,45,3.5,10.0,0,0
2013-08-17 16:51:00,78.1,45,4.6,10.0,0,0
2013-08-17 17:51:00,77.0,45,0.0,10.0,0,0
2013-08-17 18:51:00,75.0,46,0.0,10.0,0,0
2013-08-17 19:51:00,73.0,48,0.0,10.0,0,0
2013-08-17 20:51:00,72.0,48,3.5,10.0,0,0
2013-08-17 21:51:00,72.0,46,0.0,10.0,0,0
2013-08-17 22:51:00,71.1,49,3.5,10.0,0,0
2013-08-17 23:51:00,71.1,47,0.0,10.0,0,0
