datetime, temp, humidity, windspeed, visibility, rain, snow
2013-10-17 00:51:00,62.1,86,0.0,9.0,0,0
2013-10-17 01:51:00,63.0,84,0.0,9.0,0,0
2013-10-17 02:08:00,62.1,86,0.0,7.0,0,0
2013-10-17 02:51:00,62.1,86,0.0,7.0,0,0
2013-10-17 03:11:00,62.1,86,3.5,6.0,0,0
2013-10-17 03:35:00,62.1,86,0.0,7.0,0,0
2013-10-17 03:51:00,62.1,86,5.8,7.0,0,0
2013-10-17 04:01:00,62.1,86,0.0,7.0,0,0
2013-10-17 04:28:00,62.1,86,3.5,6.0,0,0
2013-10-17 04:37:00,62.1,86,4.6,6.0,0,0
2013-10-17 04:48:00,62.6,82,4.6,6.0,0,0
2013-10-17 04:51:00,62.1,86,4.6,6.0,0,0
2013-10-17 05:51:00,62.1,86,0.0,6.0,0,0
2013-10-17 06:51:00,62.1,86,0.0,5.0,0,0
2013-10-17 07:51:00,63.0,87,4.6,4.0,0,0
2013-10-17 08:51:00,64.0,84,0.0,4.0,0,0
2013-10-17 09:34:00,64.9,81,0.0,5.0,0,0
2013-10-17 09:51:00,64.9,81,0.0,5.0,0,0
2013-10-17 10:32:00,66.0,78,3.5,5.0,0,0
2013-10-17 10:51:00,66.0,78,3.5,5.0,0,0
2013-10-17 11:51:00,69.1,68,0.0,7.0,0,0
2013-10-17 12:51:00,70.0,65,0.0,7.0,0,0
2013-10-17 13:19:00,72.0,61,5.8,8.0,0,0
2013-10-17 13:51:00,73.0,59,-9999.0,8.0,0,0
2013-10-17 14:51:00,72.0,61,4.6,8.0,0,0
2013-10-17 14:59:00,72.0,61,0.0,8.0,0,0
2013-10-17 15:08:00,73.0,59,0.0,8.0,0,0
2013-10-17 15:51:00,73.0,57,0.0,8.0,0,0
2013-10-17 16:51:00,70.0,65,3.5,8.0,0,0
2013-10-17 17:51:00,68.0,73,4.6,7.0,0,0
2013-10-17 18:51:00,66.9,79,4.6,8.0,0,0
2013-10-17 19:51:00,64.9,84,-9999.0,5.0,0,0
2013-10-17 20:51:00,64.9,87,0.0,5.0,1,0
2013-10-17 21:51:00,64.9,87,-9999.0,7.0,0,0
2013-10-17 22:51:00,64.9,87,-9999.0,9.0,0,0
2013-10-17 23:51:00,66.0,81,8.1,10.0,0,0
