datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-03 00:51:00,41.0,76,4.6,7.0,1,0
2014-02-03 01:51:00,39.9,73,6.9,7.0,1,0
2014-02-03 02:51:00,37.9,83,9.2,6.0,1,0
2014-02-03 03:51:00,36.0,86,8.1,5.0,0,1
2014-02-03 04:51:00,34.0,89,5.8,1.5,0,1
2014-02-03 05:51:00,33.1,89,5.8,1.5,0,1
2014-02-03 05:52:00,33.1,89,5.8,1.5,0,1
2014-02-03 05:59:00,33.1,89,8.1,1.5,0,1
2014-02-03 06:00:00,33.1,89,8.1,1.5,0,1
2014-02-03 06:51:00,33.1,89,6.9,0.5,0,1
2014-02-03 07:51:00,32.0,92,6.9,0.5,0,1
2014-02-03 08:51:00,32.0,92,6.9,0.2,0,1
2014-02-03 09:51:00,32.0,88,6.9,0.2,0,1
2014-02-03 10:51:00,30.9,92,8.1,0.2,0,1
2014-02-03 11:51:00,32.0,88,9.2,0.2,0,1
2014-02-03 12:51:00,30.9,89,5.8,0.2,0,1
2014-02-03 13:51:00,30.9,92,10.4,0.2,0,1
2014-02-03 14:51:00,30.9,89,9.2,0.8,0,1
2014-02-03 15:51:00,30.9,85,4.6,0.2,0,1
2014-02-03 16:51:00,30.0,88,6.9,0.5,0,1
2014-02-03 17:51:00,30.0,85,6.9,1.8,0,1
2014-02-03 18:51:00,30.0,85,4.6,2.5,0,0
2014-02-03 19:51:00,30.0,85,4.6,3.0,0,0
2014-02-03 20:51:00,30.0,82,4.6,3.0,0,0
2014-02-03 21:51:00,28.9,78,3.5,3.0,0,0
2014-02-03 22:51:00,27.0,81,3.5,3.0,0,0
2014-02-03 23:51:00,28.0,75,5.8,3.0,0,0
