datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-12 00:51:00,17.1,52,8.1,10.0,0,0
2014-02-12 01:51:00,16.0,54,6.9,10.0,0,0
2014-02-12 02:51:00,16.0,54,8.1,10.0,0,0
2014-02-12 03:51:00,15.1,56,4.6,10.0,0,0
2014-02-12 04:51:00,14.0,59,4.6,10.0,0,0
2014-02-12 05:51:00,14.0,59,4.6,10.0,0,0
2014-02-12 06:51:00,12.9,54,10.4,10.0,0,0
2014-02-12 07:51:00,14.0,52,5.8,10.0,0,0
2014-02-12 08:51:00,16.0,49,6.9,10.0,0,0
2014-02-12 09:51:00,18.0,45,6.9,10.0,0,0
2014-02-12 10:51:00,19.9,38,4.6,10.0,0,0
2014-02-12 11:51:00,21.9,40,4.6,10.0,0,0
2014-02-12 12:51:00,23.0,46,6.9,10.0,0,0
2014-02-12 13:51:00,23.0,46,5.8,10.0,0,0
2014-02-12 14:51:00,23.0,44,9.2,10.0,0,0
2014-02-12 15:51:00,24.1,44,5.8,10.0,0,0
2014-02-12 16:51:00,24.1,46,3.5,10.0,0,0
2014-02-12 17:51:00,21.9,58,5.8,10.0,0,0
2014-02-12 18:51:00,23.0,55,4.6,10.0,0,0
2014-02-12 19:51:00,23.0,63,4.6,10.0,0,0
2014-02-12 20:14:00,23.0,60,4.6,10.0,0,0
2014-02-12 20:51:00,24.1,62,5.8,10.0,0,0
2014-02-12 21:51:00,24.1,62,3.5,10.0,0,0
2014-02-12 22:14:00,24.1,65,3.5,10.0,0,0
2014-02-12 22:40:00,24.1,62,4.6,10.0,0,0
2014-02-12 22:51:00,24.1,65,5.8,10.0,0,0
2014-02-12 23:51:00,25.0,69,5.8,10.0,0,0
