datetime, temp, humidity, windspeed, visibility, rain, snow
2013-07-31 00:51:00,71.1,59,3.5,10.0,0,0
2013-07-31 01:51:00,70.0,59,4.6,10.0,0,0
2013-07-31 02:51:00,70.0,59,3.5,10.0,0,0
2013-07-31 03:51:00,69.1,61,3.5,10.0,0,0
2013-07-31 04:51:00,68.0,65,0.0,10.0,0,0
2013-07-31 05:51:00,68.0,63,3.5,10.0,0,0
2013-07-31 06:51:00,68.0,68,0.0,10.0,0,0
2013-07-31 07:51:00,70.0,61,3.5,10.0,0,0
2013-07-31 08:51:00,72.0,57,0.0,10.0,0,0
2013-07-31 09:51:00,73.0,59,3.5,10.0,0,0
2013-07-31 10:51:00,77.0,50,4.6,10.0,0,0
2013-07-31 11:51:00,79.0,44,0.0,10.0,0,0
2013-07-31 12:51:00,80.1,40,0.0,10.0,0,0
2013-07-31 13:51:00,81.0,41,0.0,10.0,0,0
2013-07-31 14:51:00,80.1,43,0.0,10.0,0,0
2013-07-31 15:51:00,79.0,50,3.5,10.0,0,0
2013-07-31 16:51:00,79.0,52,0.0,10.0,0,0
2013-07-31 17:51:00,78.1,50,5.8,10.0,0,0
2013-07-31 18:51:00,77.0,54,5.8,10.0,0,0
2013-07-31 19:51:00,75.9,56,5.8,10.0,0,0
2013-07-31 20:51:00,75.0,60,3.5,10.0,0,0
2013-07-31 21:51:00,73.9,57,5.8,10.0,0,0
2013-07-31 22:51:00,73.0,64,5.8,10.0,0,0
2013-07-31 23:51:00,73.0,66,4.6,10.0,0,0
