datetime, temp, humidity, windspeed, visibility, rain, snow
2013-10-30 00:51:00,48.0,61,3.5,10.0,0,0
2013-10-30 01:51:00,48.9,50,0.0,10.0,0,0
2013-10-30 02:51:00,48.9,50,0.0,10.0,0,0
2013-10-30 03:51:00,48.9,61,0.0,10.0,0,0
2013-10-30 04:51:00,48.0,63,0.0,10.0,0,0
2013-10-30 05:51:00,46.9,68,0.0,10.0,0,0
2013-10-30 06:51:00,48.0,61,3.5,10.0,0,0
2013-10-30 07:51:00,48.9,61,3.5,10.0,0,0
2013-10-30 08:28:00,50.0,63,0.0,10.0,0,0
2013-10-30 08:46:00,51.8,58,0.0,10.0,0,0
2013-10-30 08:51:00,52.0,59,3.5,10.0,0,0
2013-10-30 09:51:00,53.1,61,0.0,5.0,0,0
2013-10-30 10:51:00,54.0,59,0.0,10.0,0,0
2013-10-30 11:22:00,55.0,59,0.0,10.0,0,0
2013-10-30 11:51:00,55.9,57,0.0,9.0,0,0
2013-10-30 11:58:00,57.0,55,0.0,9.0,0,0
2013-10-30 12:51:00,57.0,64,4.6,10.0,0,0
2013-10-30 13:51:00,57.9,65,4.6,9.0,0,0
2013-10-30 14:51:00,60.1,60,0.0,8.0,0,0
2013-10-30 15:51:00,59.0,64,4.6,10.0,0,0
2013-10-30 16:51:00,59.0,64,3.5,10.0,0,0
2013-10-30 17:10:00,59.0,64,4.6,10.0,0,0
2013-10-30 17:51:00,59.0,67,4.6,10.0,0,0
2013-10-30 18:51:00,59.0,67,3.5,10.0,0,0
2013-10-30 19:51:00,57.9,70,4.6,10.0,0,0
2013-10-30 20:51:00,57.9,72,3.5,9.0,0,0
2013-10-30 21:51:00,57.0,72,6.9,8.0,0,0
2013-10-30 22:14:00,57.0,69,4.6,7.0,0,0
2013-10-30 22:51:00,55.9,72,0.0,8.0,0,0
2013-10-30 23:51:00,55.9,69,0.0,9.0,0,0
