datetime, temp, humidity, windspeed, visibility, rain, snow
2013-06-28 00:40:00,73.0,93,8.1,6.0,0,0
2013-06-28 00:51:00,73.0,93,8.1,5.0,0,0
2013-06-28 01:51:00,73.0,93,0.0,6.0,0,0
2013-06-28 02:51:00,73.9,87,3.5,8.0,0,0
2013-06-28 03:21:00,73.0,90,5.8,9.0,0,0
2013-06-28 03:51:00,73.9,87,5.8,9.0,0,0
2013-06-28 04:17:00,73.9,87,6.9,10.0,0,0
2013-06-28 04:51:00,73.0,90,6.9,10.0,0,0
2013-06-28 05:12:00,73.0,90,3.5,9.0,0,0
2013-06-28 05:51:00,73.0,90,8.1,10.0,0,0
2013-06-28 06:01:00,73.0,90,-9999.0,8.0,0,0
2013-06-28 06:42:00,73.9,87,5.8,9.0,0,0
2013-06-28 06:51:00,73.9,85,6.9,9.0,0,0
2013-06-28 07:28:00,73.9,85,3.5,9.0,0,0
2013-06-28 07:51:00,73.9,87,-9999.0,8.0,0,0
2013-06-28 08:51:00,75.9,79,4.6,8.0,0,0
2013-06-28 09:51:00,77.0,76,0.0,9.0,0,0
2013-06-28 10:51:00,77.0,76,6.9,9.0,0,0
2013-06-28 11:39:00,79.0,72,8.1,9.0,0,0
2013-06-28 11:48:00,80.6,70,0.0,9.0,0,0
2013-06-28 11:51:00,82.0,67,4.6,9.0,0,0
2013-06-28 12:51:00,82.9,63,4.6,10.0,0,0
2013-06-28 13:51:00,84.2,58,4.6,10.0,0,0
2013-06-28 14:51:00,84.0,56,9.2,10.0,0,0
2013-06-28 15:51:00,82.9,63,6.9,10.0,0,0
2013-06-28 16:51:00,82.0,62,4.6,9.0,0,0
2013-06-28 17:51:00,82.0,58,4.6,10.0,0,0
2013-06-28 18:51:00,82.0,62,3.5,9.0,0,0
2013-06-28 19:51:00,79.0,69,5.8,7.0,0,0
2013-06-28 20:51:00,78.1,71,-9999.0,10.0,0,0
2013-06-28 21:51:00,77.0,64,8.1,10.0,0,0
2013-06-28 22:51:00,75.0,69,5.8,10.0,0,0
2013-06-28 23:51:00,75.9,64,5.8,10.0,0,0
