datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-24 00:51:00,28.9,35,8.1,10.0,0,0
2013-11-24 01:51:00,27.0,36,12.7,10.0,0,0
2013-11-24 02:51:00,25.0,36,12.7,10.0,0,0
2013-11-24 03:51:00,25.0,36,10.4,10.0,0,0
2013-11-24 04:51:00,24.1,37,6.9,10.0,0,0
2013-11-24 05:51:00,24.1,38,8.1,10.0,0,0
2013-11-24 06:51:00,23.0,44,13.8,10.0,0,0
2013-11-24 07:51:00,23.0,44,9.2,10.0,0,0
2013-11-24 08:51:00,24.1,40,15.0,10.0,0,0
2013-11-24 09:51:00,25.0,39,16.1,10.0,0,0
2013-11-24 10:51:00,25.0,37,24.2,10.0,0,0
2013-11-24 11:51:00,27.0,37,12.7,10.0,0,0
2013-11-24 12:51:00,28.0,30,17.3,10.0,0,0
2013-11-24 13:51:00,28.9,24,18.4,10.0,0,0
2013-11-24 14:51:00,28.9,25,12.7,10.0,0,0
2013-11-24 15:51:00,28.0,27,16.1,10.0,0,0
2013-11-24 16:51:00,27.0,37,16.1,10.0,0,0
2013-11-24 17:51:00,26.1,41,5.8,10.0,0,0
2013-11-24 18:51:00,26.1,35,10.4,10.0,0,0
2013-11-24 19:51:00,26.1,35,10.4,10.0,0,0
2013-11-24 20:51:00,25.0,37,11.5,10.0,0,0
2013-11-24 21:51:00,25.0,37,5.8,10.0,0,0
2013-11-24 22:51:00,25.0,39,5.8,10.0,0,0
2013-11-24 23:51:00,24.1,42,11.5,10.0,0,0
