datetime, temp, humidity, windspeed, visibility, rain, snow
2014-01-05 00:51:00,28.9,61,6.9,10.0,0,0
2014-01-05 01:51:00,28.9,61,4.6,10.0,0,0
2014-01-05 02:51:00,27.0,66,3.5,10.0,0,0
2014-01-05 03:51:00,28.0,66,4.6,10.0,0,0
2014-01-05 04:51:00,28.0,69,0.0,10.0,0,0
2014-01-05 05:51:00,28.0,69,0.0,10.0,0,0
2014-01-05 06:51:00,28.9,67,4.6,10.0,0,0
2014-01-05 07:51:00,30.0,66,3.5,9.0,0,0
2014-01-05 08:51:00,30.9,72,0.0,6.0,0,0
2014-01-05 09:23:00,30.9,82,0.0,3.0,0,0
2014-01-05 09:32:00,30.9,82,0.0,1.8,0,0
2014-01-05 09:51:00,32.0,85,0.0,1.2,0,0
2014-01-05 09:59:00,30.9,89,0.0,1.0,0,0
2014-01-05 10:01:00,30.9,89,0.0,0.8,0,0
2014-01-05 10:29:00,30.9,89,0.0,1.0,0,0
2014-01-05 10:37:00,30.9,89,0.0,0.8,0,0
2014-01-05 10:39:00,32.0,88,0.0,1.0,0,0
2014-01-05 10:51:00,32.0,88,0.0,1.0,0,0
2014-01-05 11:30:00,32.0,88,0.0,1.0,0,0
2014-01-05 11:37:00,32.0,88,0.0,0.8,0,0
2014-01-05 11:51:00,32.0,88,0.0,0.5,0,0
2014-01-05 12:26:00,32.0,92,3.5,0.8,0,0
2014-01-05 12:39:00,32.0,88,4.6,0.8,0,0
2014-01-05 12:51:00,32.0,88,4.6,0.8,0,0
2014-01-05 13:16:00,32.0,88,4.6,0.8,0,0
2014-01-05 13:24:00,32.0,88,8.1,1.5,0,0
2014-01-05 13:35:00,32.0,88,8.1,2.0,0,0
2014-01-05 13:51:00,32.0,88,4.6,2.0,0,0
2014-01-05 14:51:00,33.1,89,4.6,2.0,0,0
2014-01-05 15:51:00,34.0,85,5.8,2.0,0,0
2014-01-05 16:51:00,35.1,89,5.8,4.0,0,0
2014-01-05 17:51:00,35.1,89,5.8,3.0,0,0
2014-01-05 18:51:00,36.0,89,6.9,1.8,0,0
2014-01-05 19:51:00,36.0,93,4.6,0.5,0,0
2014-01-05 20:51:00,37.0,93,3.5,0.5,1,0
2014-01-05 21:51:00,37.9,93,3.5,0.5,0,0
2014-01-05 22:51:00,39.9,93,4.6,0.2,0,0
