datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-11 00:51:00,21.9,53,5.8,10.0,0,0
2014-02-11 01:51:00,21.0,55,4.6,10.0,0,0
2014-02-11 02:51:00,19.9,52,5.8,10.0,0,0
2014-02-11 03:51:00,19.0,54,5.8,10.0,0,0
2014-02-11 04:51:00,18.0,54,3.5,10.0,0,0
2014-02-11 05:51:00,17.1,54,-9999.0,10.0,0,0
2014-02-11 06:51:00,17.1,54,5.8,10.0,0,0
2014-02-11 07:51:00,16.0,57,3.5,10.0,0,0
2014-02-11 08:51:00,18.0,52,5.8,10.0,0,0
2014-02-11 09:51:00,19.0,46,8.1,10.0,0,0
2014-02-11 10:51:00,21.0,44,-9999.0,10.0,0,0
2014-02-11 11:51:00,21.9,44,3.5,10.0,0,0
2014-02-11 12:51:00,24.1,40,8.1,10.0,0,0
2014-02-11 13:51:00,24.1,40,10.4,10.0,0,0
2014-02-11 14:51:00,25.0,39,9.2,10.0,0,0
2014-02-11 15:51:00,26.1,37,0.0,10.0,0,0
2014-02-11 16:51:00,25.0,37,5.8,10.0,0,0
2014-02-11 17:51:00,25.0,39,5.8,10.0,0,0
2014-02-11 18:51:00,23.0,42,-9999.0,10.0,0,0
2014-02-11 19:51:00,21.9,44,-9999.0,10.0,0,0
2014-02-11 20:51:00,21.0,46,3.5,10.0,0,0
2014-02-11 21:51:00,19.9,48,-9999.0,10.0,0,0
2014-02-11 22:51:00,18.0,50,5.8,10.0,0,0
2014-02-11 23:51:00,17.1,52,0.0,10.0,0,0
