datetime, temp, humidity, windspeed, visibility, rain, snow
2013-06-25 00:51:00,77.0,60,3.5,10.0,0,0
2013-06-25 01:51:00,77.0,60,3.5,10.0,0,0
2013-06-25 02:51:00,77.0,62,0.0,10.0,0,0
2013-06-25 03:51:00,75.0,69,0.0,10.0,0,0
2013-06-25 04:51:00,73.9,71,3.5,9.0,0,0
2013-06-25 05:51:00,73.0,73,0.0,8.0,0,0
2013-06-25 06:51:00,73.9,73,4.6,8.0,0,0
2013-06-25 07:51:00,75.0,71,0.0,7.0,0,0
2013-06-25 08:51:00,78.1,66,0.0,7.0,0,0
2013-06-25 09:51:00,80.1,62,5.8,7.0,0,0
2013-06-25 10:51:00,82.9,60,0.0,7.0,0,0
2013-06-25 11:51:00,88.0,53,0.0,7.0,0,0
2013-06-25 12:51:00,90.0,52,-9999.0,7.0,0,0
2013-06-25 13:51:00,89.1,45,5.8,8.0,0,0
2013-06-25 14:51:00,89.1,46,10.4,8.0,0,0
2013-06-25 15:51:00,89.1,45,5.8,8.0,0,0
2013-06-25 16:51:00,87.1,48,9.2,8.0,0,0
2013-06-25 17:51:00,82.0,60,-9999.0,7.0,0,0
2013-06-25 18:51:00,84.0,58,5.8,7.0,0,0
2013-06-25 19:51:00,82.9,58,3.5,8.0,0,0
2013-06-25 20:51:00,82.0,56,4.6,10.0,0,0
2013-06-25 21:51:00,82.0,56,4.6,10.0,0,0
2013-06-25 22:51:00,82.0,56,6.9,10.0,0,0
2013-06-25 23:51:00,80.1,64,0.0,9.0,0,0
