datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-19 00:51:00,59.0,72,5.8,10.0,0,0
2013-09-19 01:51:00,57.9,72,4.6,10.0,0,0
2013-09-19 02:51:00,57.0,69,3.5,10.0,0,0
2013-09-19 03:51:00,57.0,69,3.5,10.0,0,0
2013-09-19 04:51:00,57.0,69,-9999.0,10.0,0,0
2013-09-19 05:51:00,55.9,72,3.5,10.0,0,0
2013-09-19 06:51:00,55.0,69,4.6,10.0,0,0
2013-09-19 07:51:00,57.0,64,0.0,10.0,0,0
2013-09-19 08:51:00,60.1,55,4.6,10.0,0,0
2013-09-19 09:51:00,63.0,52,0.0,10.0,0,0
2013-09-19 10:51:00,66.9,47,0.0,10.0,0,0
2013-09-19 11:51:00,72.0,38,5.8,10.0,0,0
2013-09-19 12:51:00,73.9,35,3.5,10.0,0,0
2013-09-19 13:51:00,77.0,34,0.0,10.0,0,0
2013-09-19 14:51:00,77.0,32,4.6,10.0,0,0
2013-09-19 15:51:00,75.9,32,0.0,10.0,0,0
2013-09-19 16:51:00,73.9,40,0.0,10.0,0,0
2013-09-19 17:51:00,71.1,47,5.8,10.0,0,0
2013-09-19 18:51:00,68.0,56,5.8,10.0,0,0
2013-09-19 19:51:00,66.0,59,3.5,10.0,0,0
2013-09-19 20:51:00,64.9,65,0.0,10.0,0,0
2013-09-19 21:51:00,64.9,68,0.0,9.0,0,0
2013-09-19 22:51:00,64.9,68,0.0,10.0,0,0
2013-09-19 23:51:00,64.0,67,0.0,10.0,0,0
