datetime, temp, humidity, windspeed, visibility, rain, snow
2013-07-13 00:04:00,68.0,93,9.2,2.5,1,0
2013-07-13 00:29:00,68.0,93,5.8,4.0,1,0
2013-07-13 00:51:00,68.0,93,10.4,4.0,0,0
2013-07-13 01:51:00,66.9,97,6.9,4.0,1,0
2013-07-13 02:25:00,66.9,97,8.1,2.0,0,0
2013-07-13 02:51:00,68.0,93,9.2,2.5,0,0
2013-07-13 03:51:00,68.0,96,9.2,2.0,0,0
2013-07-13 04:11:00,68.0,96,5.8,2.5,0,0
2013-07-13 04:43:00,69.1,93,8.1,3.0,1,0
2013-07-13 04:51:00,69.1,93,8.1,2.5,0,0
2013-07-13 05:46:00,69.8,94,6.9,4.0,0,0
2013-07-13 05:51:00,69.1,96,9.2,4.0,0,0
2013-07-13 06:26:00,69.1,96,8.1,1.5,0,0
2013-07-13 06:51:00,69.1,96,9.2,1.5,0,0
2013-07-13 07:43:00,69.1,96,5.8,2.5,0,0
2013-07-13 07:51:00,70.0,93,5.8,3.0,0,0
2013-07-13 08:20:00,70.0,93,5.8,1.8,1,0
2013-07-13 08:31:00,70.0,97,5.8,3.0,1,0
2013-07-13 08:51:00,71.1,93,5.8,2.5,0,0
2013-07-13 09:51:00,72.0,93,4.6,2.5,0,0
2013-07-13 10:03:00,72.0,93,5.8,3.0,0,0
2013-07-13 10:27:00,73.0,90,6.9,4.0,0,0
2013-07-13 10:51:00,73.0,90,8.1,4.0,0,0
2013-07-13 11:46:00,75.2,89,5.8,5.0,0,0
2013-07-13 11:51:00,77.0,84,4.6,6.0,0,0
2013-07-13 12:51:00,79.0,79,6.9,6.0,0,0
2013-07-13 13:51:00,80.1,74,11.5,7.0,0,0
2013-07-13 14:51:00,79.0,77,8.1,7.0,0,0
2013-07-13 15:51:00,78.1,81,3.5,7.0,0,0
2013-07-13 16:51:00,77.0,82,0.0,7.0,0,0
2013-07-13 17:15:00,75.9,85,4.6,6.0,0,0
2013-07-13 17:25:00,75.9,85,4.6,7.0,0,0
2013-07-13 17:41:00,77.0,82,5.8,6.0,0,0
2013-07-13 17:51:00,75.9,87,8.1,6.0,0,0
2013-07-13 17:59:00,77.0,82,4.6,7.0,0,0
2013-07-13 18:32:00,77.0,84,3.5,8.0,0,0
2013-07-13 18:51:00,77.0,84,0.0,8.0,0,0
2013-07-13 19:48:00,77.0,83,4.6,8.0,0,0
2013-07-13 19:51:00,77.0,82,0.0,8.0,0,0
2013-07-13 20:33:00,77.0,84,0.0,9.0,0,0
2013-07-13 20:51:00,77.0,84,4.6,9.0,0,0
2013-07-13 21:41:00,77.0,84,0.0,9.0,0,0
2013-07-13 21:51:00,75.9,87,6.9,9.0,0,0
2013-07-13 22:09:00,75.9,87,0.0,9.0,0,0
2013-07-13 22:36:00,75.9,87,0.0,9.0,0,0
2013-07-13 22:51:00,75.9,87,0.0,9.0,0,0
2013-07-13 23:21:00,75.9,87,4.6,9.0,0,0
2013-07-13 23:51:00,75.9,87,0.0,8.0,0,0
