datetime, temp, humidity, windspeed, visibility, rain, snow
2013-12-15 00:26:00,34.0,89,12.7,1.8,1,0
2013-12-15 00:38:00,34.0,92,11.5,2.0,1,0
2013-12-15 00:51:00,35.1,89,15.0,1.8,1,0
2013-12-15 01:13:00,35.1,89,10.4,2.0,1,0
2013-12-15 01:34:00,35.1,89,12.7,1.5,1,0
2013-12-15 01:47:00,35.6,93,12.7,2.0,1,0
2013-12-15 01:51:00,36.0,89,9.2,2.0,1,0
2013-12-15 02:29:00,37.0,89,13.8,3.0,1,0
2013-12-15 02:51:00,36.0,89,19.6,3.0,1,0
2013-12-15 03:51:00,37.0,89,13.8,4.0,0,0
2013-12-15 04:32:00,34.0,92,9.2,2.5,0,0
2013-12-15 04:38:00,33.1,89,-9999.0,3.0,0,0
2013-12-15 04:51:00,32.0,88,6.9,4.0,0,0
2013-12-15 05:18:00,32.0,88,4.6,7.0,0,0
2013-12-15 05:51:00,32.0,88,5.8,5.0,0,0
2013-12-15 06:51:00,32.0,88,4.6,10.0,0,0
2013-12-15 07:46:00,30.2,86,6.9,10.0,0,0
2013-12-15 07:51:00,30.9,82,8.1,10.0,0,0
2013-12-15 08:03:00,30.0,85,5.8,10.0,0,0
2013-12-15 08:14:00,30.0,82,6.9,10.0,0,0
2013-12-15 08:51:00,30.9,82,5.8,10.0,0,0
2013-12-15 09:51:00,32.0,82,4.6,10.0,0,0
2013-12-15 10:21:00,32.0,82,4.6,10.0,0,0
2013-12-15 10:51:00,34.0,75,8.1,10.0,0,0
2013-12-15 11:03:00,34.0,79,9.2,10.0,0,0
2013-12-15 11:20:00,35.1,76,6.9,10.0,0,0
2013-12-15 11:27:00,35.1,76,10.4,10.0,0,0
2013-12-15 11:51:00,36.0,76,8.1,10.0,0,0
2013-12-15 12:51:00,37.0,73,10.4,10.0,0,0
2013-12-15 13:51:00,39.0,65,9.2,10.0,0,0
2013-12-15 14:33:00,39.0,65,8.1,10.0,0,0
2013-12-15 14:40:00,39.0,65,5.8,10.0,0,0
2013-12-15 14:51:00,39.0,62,9.2,10.0,0,0
2013-12-15 15:51:00,37.9,65,-9999.0,10.0,0,0
2013-12-15 16:51:00,37.9,65,11.5,10.0,0,0
2013-12-15 17:51:00,37.9,65,4.6,10.0,0,0
2013-12-15 18:51:00,37.9,60,3.5,10.0,0,0
2013-12-15 19:51:00,37.0,54,-9999.0,10.0,0,0
2013-12-15 20:51:00,36.0,55,10.4,10.0,0,0
2013-12-15 21:51:00,34.0,59,6.9,10.0,0,0
2013-12-15 22:51:00,34.0,54,8.1,10.0,0,0
2013-12-15 23:51:00,33.1,56,8.1,10.0,0,0
