datetime, temp, humidity, windspeed, visibility, rain, snow
2013-12-07 00:51:00,36.0,86,8.1,8.0,1,0
2013-12-07 01:17:00,37.0,82,6.9,10.0,0,0
2013-12-07 01:51:00,36.0,89,5.8,10.0,0,0
2013-12-07 02:36:00,36.0,86,10.4,4.0,0,0
2013-12-07 02:51:00,36.0,86,3.5,3.0,0,0
2013-12-07 03:14:00,36.0,86,5.8,4.0,0,0
2013-12-07 03:30:00,36.0,89,9.2,6.0,0,0
2013-12-07 03:51:00,36.0,86,-9999.0,10.0,0,0
2013-12-07 04:05:00,36.0,86,3.5,10.0,0,0
2013-12-07 04:51:00,36.0,86,0.0,10.0,0,0
2013-12-07 05:24:00,36.0,86,0.0,10.0,0,0
2013-12-07 05:51:00,36.0,82,5.8,10.0,0,0
2013-12-07 06:51:00,37.0,79,3.5,10.0,0,0
2013-12-07 07:34:00,37.0,76,4.6,10.0,0,0
2013-12-07 07:51:00,37.0,76,3.5,10.0,0,0
2013-12-07 08:51:00,37.0,73,-9999.0,10.0,0,0
2013-12-07 09:51:00,37.9,65,6.9,10.0,0,0
2013-12-07 10:51:00,39.9,60,5.8,10.0,0,0
2013-12-07 11:15:00,39.9,58,6.9,10.0,0,0
2013-12-07 11:51:00,39.0,60,5.8,10.0,0,0
2013-12-07 12:08:00,39.9,58,-9999.0,10.0,0,0
2013-12-07 12:24:00,39.9,55,4.6,10.0,0,0
2013-12-07 12:51:00,41.0,53,6.9,10.0,0,0
2013-12-07 13:51:00,39.9,51,6.9,10.0,0,0
2013-12-07 14:51:00,39.9,45,8.1,10.0,0,0
2013-12-07 15:51:00,39.0,41,6.9,10.0,0,0
2013-12-07 16:51:00,37.9,45,5.8,10.0,0,0
2013-12-07 17:51:00,37.9,45,8.1,10.0,0,0
2013-12-07 18:51:00,37.0,42,6.9,10.0,0,0
2013-12-07 19:51:00,36.0,43,9.2,10.0,0,0
2013-12-07 20:51:00,35.1,44,8.1,10.0,0,0
2013-12-07 21:51:00,34.0,46,4.6,10.0,0,0
2013-12-07 22:51:00,33.1,46,6.9,10.0,0,0
2013-12-07 23:51:00,32.0,48,5.8,10.0,0,0
