datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-07 00:51:00,63.0,52,4.6,10.0,0,0
2013-09-07 01:51:00,61.0,56,3.5,10.0,0,0
2013-09-07 02:51:00,61.0,54,4.6,10.0,0,0
2013-09-07 03:51:00,60.1,60,5.8,10.0,0,0
2013-09-07 04:51:00,60.1,62,4.6,10.0,0,0
2013-09-07 05:51:00,59.0,67,0.0,10.0,0,0
2013-09-07 06:51:00,60.1,64,4.6,10.0,0,0
2013-09-07 07:51:00,62.1,60,4.6,10.0,0,0
2013-09-07 08:51:00,64.0,52,4.6,10.0,0,0
2013-09-07 09:51:00,66.9,45,6.9,10.0,0,0
2013-09-07 10:51:00,71.1,36,6.9,10.0,0,0
2013-09-07 11:51:00,75.0,31,0.0,10.0,0,0
2013-09-07 12:51:00,78.1,29,3.5,10.0,0,0
2013-09-07 13:51:00,79.0,27,3.5,10.0,0,0
2013-09-07 14:51:00,79.0,29,0.0,10.0,0,0
2013-09-07 15:51:00,79.0,28,4.6,10.0,0,0
2013-09-07 16:51:00,78.1,31,4.6,10.0,0,0
2013-09-07 17:51:00,75.9,38,0.0,10.0,0,0
2013-09-07 18:51:00,73.0,48,3.5,10.0,0,0
2013-09-07 19:51:00,71.1,53,3.5,10.0,0,0
2013-09-07 20:51:00,73.0,46,0.0,10.0,0,0
2013-09-07 21:51:00,73.0,42,3.5,10.0,0,0
2013-09-07 22:51:00,72.0,46,3.5,10.0,0,0
2013-09-07 23:51:00,72.0,46,3.5,10.0,0,0
