datetime, temp, humidity, windspeed, visibility, rain, snow
2013-12-04 00:51:00,42.1,73,4.6,7.0,0,0
2013-12-04 01:51:00,42.1,73,3.5,7.0,0,0
2013-12-04 02:51:00,42.1,73,4.6,7.0,0,0
2013-12-04 03:51:00,42.1,73,3.5,7.0,0,0
2013-12-04 04:51:00,42.1,73,3.5,7.0,0,0
2013-12-04 05:51:00,42.1,70,0.0,7.0,0,0
2013-12-04 06:51:00,41.0,76,3.5,6.0,0,0
2013-12-04 07:51:00,42.1,73,3.5,5.0,0,0
2013-12-04 08:51:00,43.0,68,3.5,5.0,0,0
2013-12-04 09:51:00,46.0,58,0.0,6.0,0,0
2013-12-04 10:51:00,48.0,58,0.0,6.0,0,0
2013-12-04 11:51:00,48.9,56,0.0,5.0,0,0
2013-12-04 12:51:00,51.1,54,0.0,4.0,0,0
2013-12-04 13:51:00,52.0,53,0.0,5.0,0,0
2013-12-04 14:51:00,52.0,59,3.5,5.0,0,0
2013-12-04 15:51:00,52.0,61,0.0,5.0,0,0
2013-12-04 16:51:00,48.0,63,3.5,7.0,0,0
2013-12-04 17:51:00,48.9,64,3.5,7.0,0,0
2013-12-04 18:51:00,50.0,63,3.5,7.0,0,0
2013-12-04 19:51:00,50.0,63,4.6,7.0,0,0
2013-12-04 20:51:00,50.0,68,4.6,6.0,0,0
2013-12-04 21:51:00,48.0,74,3.5,6.0,0,0
2013-12-04 22:44:00,48.9,74,3.5,6.0,0,0
2013-12-04 22:51:00,48.9,71,4.6,6.0,0,0
2013-12-04 23:51:00,48.9,77,5.8,5.0,0,0
