datetime, temp, humidity, windspeed, visibility, rain, snow
2013-12-05 00:51:00,50.0,77,5.8,5.0,0,0
2013-12-05 01:51:00,48.9,80,3.5,5.0,0,0
2013-12-05 02:51:00,48.9,86,3.5,3.0,0,0
2013-12-05 03:51:00,48.9,86,3.5,2.5,1,0
2013-12-05 04:47:00,48.2,93,3.5,1.8,0,0
2013-12-05 04:51:00,48.9,90,0.0,1.5,0,0
2013-12-05 05:14:00,48.9,90,0.0,1.5,0,0
2013-12-05 05:51:00,48.9,90,0.0,1.8,0,0
2013-12-05 06:17:00,48.9,90,5.8,2.0,0,0
2013-12-05 06:46:00,48.2,93,3.5,2.0,0,0
2013-12-05 06:51:00,50.0,89,0.0,2.0,0,0
2013-12-05 07:04:00,50.0,89,0.0,1.8,0,0
2013-12-05 07:51:00,50.0,89,3.5,1.0,0,0
2013-12-05 08:10:00,50.0,89,0.0,0.8,0,0
2013-12-05 08:51:00,51.1,92,5.8,0.5,0,0
2013-12-05 09:46:00,53.6,88,0.0,1.2,0,0
2013-12-05 09:51:00,53.1,89,0.0,1.2,0,0
2013-12-05 10:04:00,53.1,89,0.0,1.0,0,0
2013-12-05 10:11:00,53.1,89,0.0,1.0,0,0
2013-12-05 10:18:00,54.0,90,0.0,1.2,0,0
2013-12-05 10:51:00,55.0,86,3.5,1.8,0,0
2013-12-05 11:29:00,55.9,84,3.5,2.0,0,0
2013-12-05 11:44:00,57.0,81,0.0,5.0,0,0
2013-12-05 11:51:00,57.0,83,3.5,5.0,0,0
2013-12-05 12:04:00,57.0,81,0.0,4.0,0,0
2013-12-05 12:51:00,59.0,75,5.8,8.0,0,0
2013-12-05 13:51:00,60.1,72,3.5,9.0,0,0
2013-12-05 14:51:00,59.0,78,3.5,9.0,0,0
2013-12-05 15:51:00,59.0,78,0.0,9.0,0,0
2013-12-05 16:51:00,57.9,81,0.0,9.0,0,0
2013-12-05 17:51:00,59.0,81,3.5,8.0,0,0
2013-12-05 18:51:00,59.0,81,0.0,7.0,0,0
2013-12-05 19:51:00,59.0,81,0.0,6.0,0,0
2013-12-05 20:51:00,60.1,80,0.0,6.0,0,0
2013-12-05 21:40:00,57.0,87,6.9,3.0,0,0
2013-12-05 21:51:00,57.0,89,-9999.0,3.0,0,0
2013-12-05 22:06:00,57.0,89,3.5,3.0,0,0
2013-12-05 22:51:00,57.0,89,6.9,3.0,0,0
2013-12-05 23:10:00,57.0,89,3.5,4.0,0,0
2013-12-05 23:51:00,57.0,89,0.0,4.0,0,0
