datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-26 00:51:00,60.1,78,0.0,10.0,0,0
2013-09-26 01:51:00,61.0,72,0.0,10.0,0,0
2013-09-26 02:51:00,59.0,78,3.5,10.0,0,0
2013-09-26 03:51:00,57.9,78,4.6,10.0,0,0
2013-09-26 04:51:00,59.0,75,4.6,10.0,0,0
2013-09-26 05:20:00,59.0,78,3.5,10.0,0,0
2013-09-26 05:51:00,59.0,78,5.8,10.0,0,0
2013-09-26 06:51:00,59.0,81,3.5,10.0,0,0
2013-09-26 07:51:00,60.1,78,5.8,10.0,0,0
2013-09-26 08:51:00,61.0,75,4.6,10.0,0,0
2013-09-26 09:42:00,63.0,72,6.9,10.0,0,0
2013-09-26 09:51:00,64.0,73,5.8,10.0,0,0
2013-09-26 10:51:00,64.0,73,6.9,10.0,0,0
2013-09-26 11:14:00,64.0,70,9.2,10.0,0,0
2013-09-26 11:51:00,68.0,61,8.1,10.0,0,0
2013-09-26 12:40:00,68.0,63,9.2,10.0,0,0
2013-09-26 12:51:00,66.9,63,8.1,10.0,0,0
2013-09-26 13:51:00,66.9,63,6.9,10.0,0,0
2013-09-26 14:51:00,69.1,57,4.6,10.0,0,0
2013-09-26 15:51:00,66.9,61,0.0,10.0,0,0
2013-09-26 16:51:00,66.9,63,3.5,10.0,0,0
2013-09-26 17:51:00,64.9,68,0.0,10.0,0,0
2013-09-26 18:51:00,64.0,70,0.0,10.0,0,0
2013-09-26 19:51:00,63.0,72,3.5,10.0,0,0
2013-09-26 20:51:00,63.0,75,0.0,10.0,0,0
2013-09-26 21:51:00,62.1,78,0.0,10.0,0,0
2013-09-26 22:51:00,61.0,75,0.0,10.0,0,0
2013-09-26 23:51:00,59.0,81,3.5,10.0,0,0
