datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-22 00:51:00,51.1,63,5.8,10.0,0,0
2013-11-22 01:46:00,51.8,62,4.6,10.0,0,0
2013-11-22 01:51:00,51.1,63,3.5,10.0,0,0
2013-11-22 02:51:00,52.0,63,4.6,10.0,0,0
2013-11-22 03:51:00,53.1,64,-9999.0,10.0,0,0
2013-11-22 04:51:00,52.0,69,-9999.0,10.0,0,0
2013-11-22 05:12:00,52.0,71,0.0,10.0,0,0
2013-11-22 05:51:00,52.0,80,-9999.0,10.0,1,0
2013-11-22 06:21:00,53.1,77,5.8,10.0,0,0
2013-11-22 06:51:00,52.0,80,-9999.0,10.0,0,0
2013-11-22 07:51:00,52.0,83,8.1,5.0,1,0
2013-11-22 08:37:00,52.0,83,6.9,8.0,0,0
2013-11-22 08:51:00,51.1,86,6.9,4.0,1,0
2013-11-22 09:47:00,51.8,82,5.8,6.0,0,0
2013-11-22 09:51:00,51.1,86,-9999.0,6.0,0,0
2013-11-22 10:51:00,51.1,89,9.2,5.0,0,0
2013-11-22 11:10:00,51.1,86,8.1,6.0,0,0
2013-11-22 11:51:00,52.0,83,10.4,6.0,0,0
2013-11-22 12:51:00,54.0,77,-9999.0,6.0,0,0
2013-11-22 13:02:00,54.0,77,8.1,7.0,0,0
2013-11-22 13:51:00,55.9,72,6.9,8.0,0,0
2013-11-22 14:51:00,55.9,72,11.5,9.0,0,0
2013-11-22 15:51:00,57.0,67,4.6,10.0,0,0
2013-11-22 16:51:00,55.9,69,4.6,10.0,0,0
2013-11-22 17:51:00,55.9,69,4.6,10.0,0,0
2013-11-22 18:51:00,55.9,69,4.6,10.0,0,0
2013-11-22 19:51:00,55.9,69,6.9,10.0,0,0
2013-11-22 20:51:00,55.9,69,5.8,10.0,0,0
2013-11-22 21:51:00,55.0,74,3.5,9.0,0,0
2013-11-22 22:39:00,55.0,74,6.9,8.0,0,0
2013-11-22 22:51:00,54.0,77,5.8,8.0,0,0
2013-11-22 23:01:00,54.0,77,8.1,8.0,0,0
2013-11-22 23:51:00,54.0,75,6.9,9.0,0,0
