datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-05 00:51:00,72.0,55,5.8,10.0,0,0
2013-09-05 01:51:00,72.0,57,5.8,10.0,0,0
2013-09-05 02:51:00,69.1,63,4.6,10.0,0,0
2013-09-05 03:51:00,69.1,63,6.9,10.0,0,0
2013-09-05 04:51:00,68.0,65,4.6,10.0,0,0
2013-09-05 05:51:00,66.9,68,4.6,10.0,0,0
2013-09-05 06:51:00,68.0,65,3.5,10.0,0,0
2013-09-05 07:51:00,69.1,65,5.8,10.0,0,0
2013-09-05 08:51:00,70.0,63,0.0,10.0,0,0
2013-09-05 10:51:00,75.0,53,3.5,10.0,0,0
2013-09-05 11:51:00,75.0,50,9.2,10.0,0,0
2013-09-05 12:51:00,78.1,32,8.1,10.0,0,0
2013-09-05 13:51:00,79.0,28,3.5,10.0,0,0
2013-09-05 14:51:00,78.1,31,6.9,10.0,0,0
2013-09-05 15:51:00,78.1,30,3.5,10.0,0,0
2013-09-05 16:51:00,75.9,30,4.6,10.0,0,0
2013-09-05 17:51:00,73.9,27,-9999.0,10.0,0,0
2013-09-05 18:51:00,72.0,29,4.6,10.0,0,0
2013-09-05 19:51:00,71.1,31,3.5,10.0,0,0
2013-09-05 20:51:00,69.1,39,5.8,10.0,0,0
2013-09-05 21:51:00,68.0,35,8.1,10.0,0,0
2013-09-05 22:51:00,66.9,34,6.9,10.0,0,0
2013-09-05 23:51:00,64.9,40,9.2,10.0,0,0
