datetime, temp, humidity, windspeed, visibility, rain, snow
2014-03-08 00:51:00,37.0,67,4.6,10.0,0,0
2014-03-08 01:51:00,36.0,64,5.8,10.0,0,0
2014-03-08 02:27:00,37.0,65,4.6,10.0,0,0
2014-03-08 02:51:00,37.0,67,6.9,10.0,0,0
2014-03-08 03:19:00,36.0,70,0.0,10.0,0,0
2014-03-08 03:32:00,36.0,70,0.0,10.0,0,0
2014-03-08 03:51:00,35.1,72,3.5,10.0,0,0
2014-03-08 04:51:00,36.0,73,0.0,10.0,0,0
2014-03-08 05:51:00,35.1,76,3.5,10.0,0,0
2014-03-08 06:51:00,36.0,76,4.6,10.0,0,0
2014-03-08 07:51:00,37.0,67,5.8,10.0,0,0
2014-03-08 08:51:00,39.9,63,4.6,10.0,0,0
2014-03-08 09:51:00,42.1,55,5.8,10.0,0,0
2014-03-08 10:51:00,46.9,46,4.6,10.0,0,0
2014-03-08 11:51:00,51.1,41,4.6,10.0,0,0
2014-03-08 12:51:00,54.0,35,12.7,10.0,0,0
2014-03-08 13:51:00,55.0,33,6.9,10.0,0,0
2014-03-08 14:51:00,55.9,32,6.9,10.0,0,0
2014-03-08 15:51:00,55.0,31,10.4,10.0,0,0
2014-03-08 16:51:00,54.0,33,8.1,10.0,0,0
2014-03-08 17:51:00,52.0,37,6.9,10.0,0,0
2014-03-08 18:51:00,51.1,39,5.8,10.0,0,0
2014-03-08 19:51:00,48.9,41,5.8,10.0,0,0
2014-03-08 20:51:00,48.0,44,6.9,10.0,0,0
2014-03-08 21:51:00,46.9,46,9.2,10.0,0,0
2014-03-08 22:51:00,45.0,48,6.9,10.0,0,0
2014-03-08 23:51:00,43.0,51,0.0,7.0,0,0
