datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-10 00:51:00,69.1,68,3.5,10.0,0,0
2013-09-10 01:51:00,69.1,70,-9999.0,10.0,0,0
2013-09-10 02:42:00,69.1,73,3.5,10.0,0,0
2013-09-10 02:51:00,69.1,73,4.6,10.0,0,0
2013-09-10 03:02:00,69.1,73,4.6,10.0,0,0
2013-09-10 03:51:00,69.1,73,3.5,10.0,0,0
2013-09-10 04:51:00,69.1,75,0.0,10.0,0,0
2013-09-10 05:51:00,68.0,84,9.2,10.0,0,0
2013-09-10 06:51:00,70.0,78,4.6,10.0,0,0
2013-09-10 07:42:00,70.0,81,9.2,10.0,0,0
2013-09-10 07:51:00,70.0,81,9.2,10.0,0,0
2013-09-10 08:14:00,71.1,78,6.9,10.0,0,0
2013-09-10 08:51:00,72.0,78,4.6,10.0,0,0
2013-09-10 09:51:00,73.9,73,3.5,9.0,0,0
2013-09-10 10:12:00,75.9,71,-9999.0,9.0,0,0
2013-09-10 10:25:00,77.0,69,0.0,9.0,0,0
2013-09-10 10:51:00,77.0,69,-9999.0,9.0,0,0
2013-09-10 11:43:00,78.1,68,6.9,8.0,0,0
2013-09-10 11:51:00,77.0,69,4.6,8.0,0,0
2013-09-10 12:42:00,80.1,64,0.0,8.0,0,0
2013-09-10 12:51:00,79.0,66,5.8,7.0,0,0
2013-09-10 13:08:00,80.1,64,3.5,7.0,0,0
2013-09-10 13:51:00,81.0,65,12.7,7.0,0,0
2013-09-10 14:51:00,84.9,57,8.1,7.0,0,0
2013-09-10 15:51:00,86.0,57,5.8,7.0,0,0
2013-09-10 16:51:00,86.0,59,6.9,7.0,0,0
2013-09-10 17:51:00,84.9,61,5.8,7.0,0,0
2013-09-10 18:51:00,84.0,63,3.5,7.0,0,0
2013-09-10 19:51:00,82.9,65,4.6,8.0,0,0
2013-09-10 20:51:00,82.0,67,5.8,8.0,0,0
2013-09-10 21:51:00,82.0,67,4.6,8.0,0,0
2013-09-10 22:51:00,81.0,72,6.9,7.0,0,0
2013-09-10 23:51:00,80.1,74,5.8,7.0,0,0
