datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-01 00:51:00,64.0,90,4.6,10.0,0,0
2013-11-01 01:51:00,64.9,87,3.5,10.0,0,0
2013-11-01 02:51:00,66.0,81,3.5,10.0,0,0
2013-11-01 03:51:00,66.0,81,5.8,10.0,0,0
2013-11-01 04:51:00,66.9,76,6.9,10.0,0,0
2013-11-01 05:51:00,69.1,73,6.9,10.0,0,0
2013-11-01 06:51:00,69.1,75,5.8,10.0,0,0
2013-11-01 07:51:00,68.0,78,6.9,10.0,1,0
2013-11-01 08:51:00,68.0,81,5.8,7.0,1,0
2013-11-01 09:51:00,69.1,75,-9999.0,9.0,1,0
2013-11-01 10:04:00,68.0,78,23.0,1.2,1,0
2013-11-01 10:06:00,64.9,84,11.5,0.8,1,0
2013-11-01 10:14:00,62.1,86,5.8,1.2,1,0
2013-11-01 10:17:00,62.1,86,-9999.0,4.0,1,0
2013-11-01 10:51:00,62.1,86,3.5,10.0,0,0
2013-11-01 11:51:00,64.0,75,3.5,10.0,0,0
2013-11-01 12:51:00,64.9,70,3.5,10.0,0,0
2013-11-01 13:51:00,66.9,66,5.8,10.0,0,0
2013-11-01 14:51:00,68.0,59,10.4,10.0,0,0
2013-11-01 15:51:00,68.0,55,5.8,10.0,0,0
2013-11-01 16:51:00,69.1,51,6.9,10.0,0,0
2013-11-01 17:51:00,66.9,54,4.6,10.0,0,0
2013-11-01 18:51:00,64.9,65,5.8,4.0,0,0
2013-11-01 19:51:00,64.9,65,-9999.0,10.0,0,0
2013-11-01 20:51:00,64.9,65,4.6,10.0,0,0
2013-11-01 21:51:00,64.0,73,5.8,10.0,0,0
2013-11-01 22:51:00,62.1,80,5.8,10.0,0,0
2013-11-01 23:51:00,62.1,84,0.0,10.0,0,0
