datetime, temp, humidity, windspeed, visibility, rain, snow
2013-10-01 00:51:00,62.1,70,5.8,10.0,0,0
2013-10-01 01:51:00,61.0,72,0.0,10.0,0,0
2013-10-01 02:51:00,61.0,70,4.6,10.0,0,0
2013-10-01 03:51:00,60.1,72,4.6,10.0,0,0
2013-10-01 04:51:00,61.0,70,4.6,10.0,0,0
2013-10-01 05:51:00,61.0,70,0.0,10.0,0,0
2013-10-01 06:51:00,60.1,72,0.0,10.0,0,0
2013-10-01 07:51:00,60.1,72,0.0,10.0,0,0
2013-10-01 08:51:00,63.0,65,4.6,10.0,0,0
2013-10-01 09:51:00,64.9,61,0.0,10.0,0,0
2013-10-01 10:51:00,69.1,54,0.0,10.0,0,0
2013-10-01 11:51:00,75.0,43,3.5,10.0,0,0
2013-10-01 12:51:00,78.1,39,3.5,10.0,0,0
2013-10-01 13:51:00,80.1,36,3.5,10.0,0,0
2013-10-01 14:51:00,82.0,35,0.0,10.0,0,0
2013-10-01 15:51:00,79.0,42,0.0,10.0,0,0
2013-10-01 16:51:00,79.0,40,0.0,10.0,0,0
2013-10-01 17:51:00,77.0,45,8.1,10.0,0,0
2013-10-01 18:51:00,75.0,51,0.0,10.0,0,0
2013-10-01 19:51:00,73.9,53,3.5,10.0,0,0
2013-10-01 20:51:00,73.0,57,5.8,10.0,0,0
2013-10-01 21:51:00,72.0,57,3.5,10.0,0,0
2013-10-01 22:51:00,69.1,63,0.0,10.0,0,0
2013-10-01 23:51:00,68.0,68,0.0,10.0,0,0
