datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-08 00:51:00,27.0,45,6.9,10.0,0,0
2014-02-08 01:51:00,26.1,39,-9999.0,10.0,0,0
2014-02-08 02:51:00,25.0,39,4.6,10.0,0,0
2014-02-08 03:51:00,23.0,42,9.2,10.0,0,0
2014-02-08 04:51:00,23.0,39,6.9,10.0,0,0
2014-02-08 05:51:00,21.9,42,6.9,10.0,0,0
2014-02-08 06:51:00,21.9,40,8.1,10.0,0,0
2014-02-08 07:51:00,21.0,40,8.1,10.0,0,0
2014-02-08 08:51:00,21.0,38,4.6,10.0,0,0
2014-02-08 09:51:00,21.9,35,4.6,10.0,0,0
2014-02-08 10:51:00,24.1,35,0.0,10.0,0,0
2014-02-08 11:51:00,25.0,34,0.0,10.0,0,0
2014-02-08 12:51:00,26.1,35,0.0,10.0,0,0
2014-02-08 13:51:00,28.0,33,5.8,10.0,0,0
2014-02-08 14:51:00,28.0,36,3.5,10.0,0,0
2014-02-08 15:51:00,28.9,36,3.5,10.0,0,0
2014-02-08 16:51:00,28.0,43,0.0,10.0,0,0
2014-02-08 17:51:00,28.0,41,0.0,10.0,0,0
2014-02-08 18:51:00,27.0,45,6.9,10.0,0,0
2014-02-08 19:51:00,27.0,49,6.9,10.0,0,0
2014-02-08 20:51:00,27.0,45,9.2,10.0,0,0
2014-02-08 21:51:00,26.1,47,6.9,10.0,0,0
2014-02-08 22:51:00,26.1,47,-9999.0,10.0,0,0
2014-02-08 23:51:00,25.0,46,6.9,10.0,0,0
