datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-19 00:51:00,50.0,38,-9999.0,10.0,0,0
2013-11-19 01:51:00,50.0,36,-9999.0,10.0,0,0
2013-11-19 02:51:00,46.9,44,6.9,10.0,0,0
2013-11-19 03:51:00,45.0,44,12.7,10.0,0,0
2013-11-19 04:51:00,44.1,42,12.7,10.0,0,0
2013-11-19 05:51:00,44.1,42,12.7,10.0,0,0
2013-11-19 06:51:00,43.0,42,10.4,10.0,0,0
2013-11-19 07:51:00,43.0,42,12.7,10.0,0,0
2013-11-19 08:51:00,44.1,42,15.0,10.0,0,0
2013-11-19 09:51:00,45.0,40,13.8,10.0,0,0
2013-11-19 10:51:00,46.0,39,11.5,10.0,0,0
2013-11-19 11:51:00,46.9,39,8.1,10.0,0,0
2013-11-19 12:51:00,46.0,42,6.9,10.0,0,0
2013-11-19 13:51:00,45.0,42,10.4,10.0,0,0
2013-11-19 14:51:00,46.0,39,13.8,10.0,0,0
2013-11-19 15:51:00,46.0,40,-9999.0,10.0,0,0
2013-11-19 16:51:00,43.0,45,4.6,10.0,0,0
2013-11-19 17:51:00,42.1,45,-9999.0,10.0,0,0
2013-11-19 18:51:00,39.9,47,9.2,10.0,0,0
2013-11-19 19:51:00,39.9,45,5.8,10.0,0,0
2013-11-19 20:51:00,39.0,46,4.6,10.0,0,0
2013-11-19 21:51:00,37.9,48,5.8,10.0,0,0
2013-11-19 22:51:00,37.0,50,3.5,10.0,0,0
2013-11-19 23:51:00,36.0,50,3.5,10.0,0,0
