datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-26 00:51:00,33.1,46,4.6,10.0,0,0
2013-11-26 01:51:00,34.0,46,-9999.0,10.0,0,0
2013-11-26 02:51:00,34.0,46,3.5,10.0,0,0
2013-11-26 03:51:00,34.0,48,0.0,10.0,0,0
2013-11-26 04:51:00,35.1,48,3.5,10.0,0,0
2013-11-26 05:51:00,35.1,48,0.0,10.0,0,0
2013-11-26 06:51:00,35.1,46,3.5,10.0,0,0
2013-11-26 07:51:00,36.0,44,5.8,10.0,0,0
2013-11-26 08:51:00,37.0,42,0.0,10.0,0,0
2013-11-26 09:51:00,37.0,42,3.5,10.0,0,0
2013-11-26 10:51:00,39.9,38,0.0,10.0,0,0
2013-11-26 11:51:00,39.0,41,5.8,10.0,0,0
2013-11-26 12:51:00,39.9,41,0.0,10.0,0,0
2013-11-26 13:51:00,39.9,51,3.5,9.0,0,0
2013-11-26 14:51:00,37.9,73,3.5,5.0,1,0
2013-11-26 15:51:00,37.0,76,0.0,6.0,0,0
2013-11-26 16:51:00,36.0,86,6.9,6.0,0,0
2013-11-26 17:14:00,36.0,86,6.9,5.0,0,0
2013-11-26 17:51:00,37.0,86,5.8,6.0,0,0
2013-11-26 18:04:00,37.0,89,8.1,6.0,0,0
2013-11-26 18:12:00,37.0,89,5.8,5.0,0,0
2013-11-26 18:21:00,37.0,89,8.1,6.0,0,0
2013-11-26 18:51:00,37.9,89,6.9,6.0,0,0
2013-11-26 19:51:00,39.0,89,6.9,3.0,1,0
2013-11-26 20:51:00,39.9,89,6.9,2.5,1,0
2013-11-26 21:05:00,39.9,93,6.9,3.0,1,0
2013-11-26 21:21:00,41.0,89,9.2,2.5,1,0
2013-11-26 21:51:00,42.1,89,6.9,2.5,1,0
2013-11-26 22:51:00,44.1,93,9.2,2.5,1,0
2013-11-26 23:46:00,46.4,93,8.1,1.8,1,0
2013-11-26 23:51:00,46.9,90,8.1,1.8,1,0
