datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-06 00:51:00,30.0,79,6.9,10.0,0,0
2014-02-06 01:51:00,28.9,78,8.1,10.0,0,0
2014-02-06 02:51:00,28.0,78,6.9,10.0,0,0
2014-02-06 03:51:00,27.0,78,-9999.0,10.0,0,0
2014-02-06 04:51:00,26.1,71,6.9,10.0,0,0
2014-02-06 05:51:00,24.1,69,5.8,10.0,0,0
2014-02-06 06:51:00,23.0,74,-9999.0,-9999.0,0,0
2014-02-06 07:51:00,21.2,80,-9999.0,-9999.0,0,0
2014-02-06 08:51:00,21.2,68,-9999.0,-9999.0,0,0
2014-02-06 09:51:00,23.0,63,-9999.0,-9999.0,0,0
2014-02-06 10:51:00,24.8,69,-9999.0,-9999.0,0,0
2014-02-06 11:51:00,24.8,69,-9999.0,-9999.0,0,0
2014-02-06 12:51:00,26.6,64,-9999.0,-9999.0,0,0
2014-02-06 13:51:00,27.0,58,4.6,10.0,0,0
2014-02-06 14:51:00,28.0,53,0.0,10.0,0,0
2014-02-06 15:51:00,28.0,56,5.8,10.0,0,0
2014-02-06 16:51:00,28.0,56,5.8,10.0,0,0
2014-02-06 17:51:00,27.0,61,3.5,10.0,0,0
2014-02-06 18:51:00,27.0,58,3.5,10.0,0,0
2014-02-06 19:51:00,27.0,66,3.5,10.0,0,0
2014-02-06 20:51:00,27.0,63,5.8,10.0,0,0
2014-02-06 21:51:00,28.0,61,9.2,10.0,0,0
2014-02-06 23:51:00,27.0,63,-9999.0,10.0,0,0
