datetime, temp, humidity, windspeed, visibility, rain, snow
2013-08-19 00:51:00,68.0,70,4.6,10.0,0,0
2013-08-19 01:51:00,68.0,68,4.6,10.0,0,0
2013-08-19 02:51:00,66.9,70,5.8,10.0,0,0
2013-08-19 03:51:00,68.0,68,4.6,10.0,0,0
2013-08-19 04:51:00,66.9,73,3.5,10.0,0,0
2013-08-19 05:51:00,66.9,76,0.0,10.0,0,0
2013-08-19 06:51:00,68.0,76,0.0,9.0,0,0
2013-08-19 07:51:00,69.1,73,3.5,9.0,0,0
2013-08-19 08:51:00,70.0,68,3.5,8.0,0,0
2013-08-19 09:51:00,73.0,61,-9999.0,10.0,0,0
2013-08-19 10:51:00,75.9,54,3.5,10.0,0,0
2013-08-19 11:51:00,77.0,54,4.6,10.0,0,0
2013-08-19 12:51:00,78.1,48,4.6,10.0,0,0
2013-08-19 13:51:00,78.1,52,0.0,10.0,0,0
2013-08-19 14:51:00,78.1,54,5.8,10.0,0,0
2013-08-19 15:51:00,78.1,54,4.6,10.0,0,0
2013-08-19 16:51:00,77.0,56,0.0,10.0,0,0
2013-08-19 17:51:00,75.9,60,0.0,10.0,0,0
2013-08-19 18:51:00,75.0,51,0.0,10.0,0,0
2013-08-19 19:51:00,73.9,59,3.5,10.0,0,0
2013-08-19 20:51:00,73.0,68,5.8,10.0,0,0
2013-08-19 21:51:00,73.0,68,5.8,10.0,0,0
2013-08-19 22:51:00,72.0,71,4.6,10.0,0,0
2013-08-19 23:51:00,72.0,76,3.5,10.0,0,0
