datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-21 00:00:00,37.0,89,6.9,3.0,0,0
2014-02-21 00:21:00,37.0,89,9.2,2.5,0,0
2014-02-21 00:31:00,37.9,89,8.1,3.0,0,0
2014-02-21 00:51:00,37.9,89,6.9,2.5,0,0
2014-02-21 01:32:00,37.0,93,8.1,1.8,0,0
2014-02-21 01:51:00,37.0,93,5.8,1.5,0,0
2014-02-21 02:47:00,37.4,93,6.9,2.0,0,0
2014-02-21 02:51:00,37.0,93,5.8,2.0,0,0
2014-02-21 03:16:00,37.0,89,8.1,1.8,0,0
2014-02-21 03:51:00,37.0,89,6.9,1.8,0,0
2014-02-21 04:51:00,37.0,89,6.9,1.0,0,0
2014-02-21 05:51:00,36.0,93,9.2,1.8,0,0
2014-02-21 06:02:00,36.0,93,9.2,2.0,0,0
2014-02-21 06:51:00,36.0,93,11.5,2.0,0,0
2014-02-21 07:16:00,36.0,93,6.9,1.2,0,0
2014-02-21 07:51:00,36.0,93,9.2,2.0,0,0
2014-02-21 08:13:00,36.0,93,5.8,1.8,0,0
2014-02-21 08:51:00,36.0,93,10.4,2.0,0,0
2014-02-21 09:51:00,36.0,93,8.1,1.8,0,0
2014-02-21 10:51:00,37.0,93,9.2,1.0,0,0
2014-02-21 11:51:00,37.9,93,9.2,0.5,0,0
2014-02-21 12:51:00,39.0,93,8.1,0.2,0,0
2014-02-21 13:51:00,39.9,93,5.8,0.2,0,0
2014-02-21 14:51:00,43.0,93,6.9,0.2,0,0
2014-02-21 15:51:00,46.9,93,16.1,0.5,1,0
2014-02-21 16:28:00,44.1,89,0.0,7.0,0,0
2014-02-21 16:36:00,44.1,89,3.5,9.0,0,0
2014-02-21 16:51:00,45.0,90,4.6,9.0,0,0
2014-02-21 17:51:00,46.9,83,3.5,9.0,1,0
2014-02-21 18:51:00,46.0,79,4.6,10.0,1,0
2014-02-21 19:51:00,45.0,76,5.8,10.0,0,0
2014-02-21 20:51:00,44.1,71,4.6,10.0,0,0
2014-02-21 21:51:00,43.0,71,4.6,10.0,0,0
2014-02-21 22:51:00,42.1,67,4.6,10.0,0,0
2014-02-21 23:51:00,42.1,70,0.0,10.0,0,0
