datetime, temp, humidity, windspeed, visibility, rain, snow
2013-08-15 00:51:00,64.9,54,3.5,10.0,0,0
2013-08-15 01:51:00,63.0,58,4.6,10.0,0,0
2013-08-15 02:51:00,63.0,60,-9999.0,10.0,0,0
2013-08-15 03:51:00,62.1,60,3.5,10.0,0,0
2013-08-15 04:51:00,61.0,64,3.5,10.0,0,0
2013-08-15 05:51:00,59.0,72,3.5,10.0,0,0
2013-08-15 06:51:00,60.1,67,0.0,10.0,0,0
2013-08-15 07:51:00,62.1,65,4.6,10.0,0,0
2013-08-15 08:51:00,64.0,58,0.0,10.0,0,0
2013-08-15 09:51:00,68.0,52,4.6,10.0,0,0
2013-08-15 10:51:00,71.1,45,3.5,10.0,0,0
2013-08-15 11:51:00,73.0,38,0.0,10.0,0,0
2013-08-15 12:51:00,75.0,33,5.8,10.0,0,0
2013-08-15 13:51:00,77.0,31,5.8,10.0,0,0
2013-08-15 14:51:00,75.9,30,6.9,10.0,0,0
2013-08-15 15:51:00,75.9,36,-9999.0,10.0,0,0
2013-08-15 16:51:00,77.0,36,4.6,10.0,0,0
2013-08-15 17:51:00,75.0,37,3.5,10.0,0,0
2013-08-15 18:51:00,73.9,38,5.8,10.0,0,0
2013-08-15 20:51:00,71.1,41,0.0,10.0,0,0
2013-08-15 21:51:00,70.0,42,3.5,10.0,0,0
2013-08-15 22:51:00,69.1,47,0.0,10.0,0,0
2013-08-15 23:51:00,68.0,56,4.6,10.0,0,0
