datetime, temp, humidity, windspeed, visibility, rain, snow
2013-11-03 00:51:00,55.0,51,3.5,10.0,0,0
2013-11-03 01:51:00,54.0,53,5.8,10.0,0,0
2013-11-03 01:51:00,52.0,59,0.0,10.0,0,0
2013-11-03 02:51:00,51.1,61,3.5,10.0,0,0
2013-11-03 03:51:00,51.1,63,6.9,10.0,0,0
2013-11-03 04:51:00,48.9,71,5.8,10.0,0,0
2013-11-03 05:51:00,48.0,63,6.9,10.0,0,0
2013-11-03 06:51:00,46.0,66,-9999.0,10.0,0,0
2013-11-03 07:51:00,46.0,58,10.4,10.0,0,0
2013-11-03 08:51:00,46.0,54,10.4,10.0,0,0
2013-11-03 09:51:00,46.9,54,4.6,10.0,0,0
2013-11-03 10:51:00,48.9,50,5.8,10.0,0,0
2013-11-03 11:51:00,46.0,56,6.9,10.0,0,0
2013-11-03 12:51:00,48.9,50,10.4,10.0,0,0
2013-11-03 13:51:00,50.0,46,5.8,10.0,0,0
2013-11-03 14:51:00,50.0,44,-9999.0,10.0,0,0
2013-11-03 15:51:00,48.0,44,5.8,10.0,0,0
2013-11-03 16:51:00,45.0,48,6.9,10.0,0,0
2013-11-03 17:51:00,43.0,45,12.7,10.0,0,0
2013-11-03 18:51:00,41.0,45,5.8,10.0,0,0
2013-11-03 19:51:00,39.0,49,4.6,10.0,0,0
2013-11-03 20:51:00,39.0,46,5.8,10.0,0,0
2013-11-03 21:51:00,37.9,48,6.9,10.0,0,0
2013-11-03 22:51:00,37.0,50,0.0,10.0,0,0
