datetime, temp, humidity, windspeed, visibility, rain, snow
2013-08-25 00:51:00,68.0,68,0.0,10.0,0,0
2013-08-25 01:51:00,66.9,68,0.0,10.0,0,0
2013-08-25 02:51:00,66.9,70,3.5,10.0,0,0
2013-08-25 03:51:00,66.0,73,0.0,10.0,0,0
2013-08-25 05:51:00,64.0,78,0.0,10.0,0,0
2013-08-25 06:51:00,66.0,70,3.5,10.0,0,0
2013-08-25 07:51:00,66.9,63,6.9,10.0,0,0
2013-08-25 08:51:00,69.1,58,4.6,10.0,0,0
2013-08-25 09:51:00,72.0,55,5.8,10.0,0,0
2013-08-25 10:51:00,75.9,46,5.8,10.0,0,0
2013-08-25 11:51:00,79.0,40,0.0,10.0,0,0
2013-08-25 12:51:00,81.0,33,5.8,10.0,0,0
2013-08-25 13:51:00,82.9,32,0.0,10.0,0,0
2013-08-25 14:51:00,82.9,33,-9999.0,10.0,0,0
2013-08-25 15:51:00,82.9,31,5.8,10.0,0,0
2013-08-25 16:51:00,82.0,31,8.1,10.0,0,0
2013-08-25 17:51:00,80.1,35,5.8,10.0,0,0
2013-08-25 18:51:00,78.1,39,-9999.0,10.0,0,0
2013-08-25 19:51:00,77.0,40,5.8,10.0,0,0
2013-08-25 20:51:00,75.0,43,5.8,10.0,0,0
2013-08-25 21:51:00,72.0,51,3.5,10.0,0,0
2013-08-25 22:51:00,72.0,51,5.8,10.0,0,0
2013-08-25 23:51:00,72.0,51,6.9,10.0,0,0
