datetime, temp, humidity, windspeed, visibility, rain, snow
2014-02-18 01:51:00,28.9,41,5.8,10.0,0,0
2014-02-18 02:51:00,28.9,43,5.8,10.0,0,0
2014-02-18 03:51:00,28.9,47,8.1,10.0,0,0
2014-02-18 04:51:00,30.0,54,3.5,10.0,0,0
2014-02-18 05:44:00,27.0,78,3.5,0.8,0,1
2014-02-18 05:51:00,27.0,81,4.6,0.8,0,1
2014-02-18 05:57:00,27.0,81,3.5,1.0,0,1
2014-02-18 06:15:00,26.1,84,5.8,0.8,0,1
2014-02-18 06:51:00,27.0,89,3.5,1.5,0,1
2014-02-18 07:16:00,28.0,88,4.6,0.8,0,1
2014-02-18 07:51:00,28.9,89,0.0,0.2,0,1
2014-02-18 08:10:00,28.9,89,0.0,1.2,0,1
2014-02-18 08:33:00,30.0,88,6.9,0.5,0,1
2014-02-18 08:51:00,30.0,88,5.8,1.0,0,1
2014-02-18 09:16:00,30.9,85,4.6,2.5,0,0
2014-02-18 09:25:00,30.9,85,4.6,4.0,0,0
2014-02-18 09:51:00,30.9,89,5.8,5.0,0,0
2014-02-18 10:51:00,33.1,85,3.5,4.0,0,0
2014-02-18 11:51:00,34.0,85,4.6,4.0,0,0
2014-02-18 12:51:00,36.0,79,0.0,4.0,0,0
2014-02-18 13:51:00,37.0,79,3.5,5.0,0,0
2014-02-18 14:29:00,37.9,73,6.9,6.0,0,0
2014-02-18 14:51:00,37.9,68,5.8,8.0,0,0
2014-02-18 15:51:00,39.0,60,8.1,9.0,0,0
2014-02-18 16:51:00,39.0,57,9.2,9.0,0,0
2014-02-18 17:51:00,37.0,59,10.4,10.0,0,0
2014-02-18 18:51:00,37.0,59,-9999.0,9.0,0,0
2014-02-18 19:51:00,36.0,62,5.8,9.0,0,0
2014-02-18 20:51:00,36.0,57,3.5,9.0,0,0
2014-02-18 21:51:00,36.0,52,8.1,10.0,0,0
2014-02-18 22:51:00,35.1,54,4.6,10.0,0,0
2014-02-18 23:51:00,35.1,52,3.5,10.0,0,0
