datetime, temp, humidity, windspeed, visibility, rain, snow
2013-09-04 00:51:00,68.0,63,4.6,10.0,0,0
2013-09-04 01:51:00,68.0,63,0.0,10.0,0,0
2013-09-04 02:51:00,68.0,65,5.8,10.0,0,0
2013-09-04 03:51:00,66.9,68,4.6,10.0,0,0
2013-09-04 04:51:00,66.0,70,4.6,10.0,0,0
2013-09-04 05:51:00,66.0,68,6.9,10.0,0,0
2013-09-04 06:51:00,64.9,70,3.5,10.0,0,0
2013-09-04 07:51:00,66.0,68,9.2,10.0,0,0
2013-09-04 08:51:00,66.9,66,4.6,10.0,0,0
2013-09-04 09:51:00,70.0,57,-9999.0,10.0,0,0
2013-09-04 10:51:00,73.0,46,4.6,10.0,0,0
2013-09-04 11:51:00,75.9,37,9.2,10.0,0,0
2013-09-04 12:51:00,79.0,35,0.0,10.0,0,0
2013-09-04 13:51:00,80.1,36,8.1,10.0,0,0
2013-09-04 14:51:00,81.0,36,8.1,10.0,0,0
2013-09-04 15:51:00,81.0,38,5.8,10.0,0,0
2013-09-04 16:51:00,81.0,42,-9999.0,10.0,0,0
2013-09-04 17:51:00,79.0,45,8.1,10.0,0,0
2013-09-04 18:51:00,78.1,45,3.5,10.0,0,0
2013-09-04 19:51:00,77.0,47,9.2,10.0,0,0
2013-09-04 20:51:00,75.9,50,6.9,10.0,0,0
2013-09-04 21:51:00,75.0,51,5.8,10.0,0,0
2013-09-04 22:51:00,73.9,53,3.5,10.0,0,0
2013-09-04 23:51:00,73.0,55,3.5,10.0,0,0
