timestamp, available_bikes
1396310460,3.000000
1396310520,3.000000
1396310580,3.000000
1396310640,3.000000
1396310700,3.000000
1396310760,3.000000
1396310820,3.000000
1396310880,3.000000
1396310940,3.000000
1396311000,3.000000
1396311060,3.000000
1396311120,3.000000
1396311180,3.000000
1396311240,3.000000
1396311300,3.000000
1396311360,3.000000
1396311420,3.000000
1396311480,3.000000
1396311540,3.000000
1396311600,None
1396311660,3.000000
1396311720,3.000000
1396311780,3.000000
1396311840,3.000000
1396311900,3.000000
1396311960,3.000000
1396312020,3.000000
1396312080,3.000000
1396312140,3.000000
1396312200,3.000000
1396312260,3.000000
1396312320,3.000000
1396312380,3.000000
1396312440,3.000000
1396312500,None
1396312560,3.000000
1396312620,3.000000
1396312680,3.000000
1396312740,3.000000
1396312800,3.000000
1396312860,3.000000
1396312920,3.000000
1396312980,3.000000
1396313040,4.000000
1396313100,4.000000
1396313160,4.000000
1396313220,4.000000
1396313280,4.000000
1396313340,4.000000
1396313400,4.000000
1396313460,4.000000
1396313520,None
1396313580,4.000000
1396313640,None
1396313700,4.000000
1396313760,4.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,4.000000
1396314120,4.000000
1396314180,None
1396314240,None
1396314300,4.000000
1396314360,None
1396314420,None
1396314480,4.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,4.000000
1396314780,4.000000
1396314840,4.000000
1396314900,4.000000
1396314960,4.000000
1396315020,4.000000
1396315080,5.000000
1396315140,5.000000
1396315200,6.000000
1396315260,8.000000
1396315320,8.000000
1396315380,9.000000
1396315440,9.000000
1396315500,9.000000
1396315560,9.000000
1396315620,9.000000
1396315680,9.000000
1396315740,None
1396315800,12.000000
1396315860,12.000000
1396315920,12.000000
1396315980,12.000000
1396316040,12.000000
1396316100,12.000000
1396316160,12.000000
1396316220,13.000000
1396316280,13.000000
1396316340,14.000000
1396316400,14.000000
1396316460,14.000000
1396316520,None
1396316580,14.000000
1396316640,14.000000
1396316700,14.000000
1396316760,14.000000
1396316820,14.000000
1396316880,14.000000
1396316940,14.000000
1396317000,14.000000
1396317060,14.000000
1396317120,14.000000
1396317180,14.000000
1396317240,14.000000
1396317300,14.000000
1396317360,14.000000
1396317420,15.000000
1396317480,15.000000
1396317540,15.000000
1396317600,15.000000
1396317660,15.000000
1396317720,15.000000
1396317780,15.000000
1396317840,None
1396317900,15.000000
1396317960,15.000000
1396318020,15.000000
1396318080,15.000000
1396318140,15.000000
1396318200,15.000000
1396318260,15.000000
1396318320,15.000000
1396318380,15.000000
1396318440,15.000000
1396318500,15.000000
1396318560,15.000000
1396318620,15.000000
1396318680,15.000000
1396318740,15.000000
1396318800,14.000000
1396318860,14.000000
1396318920,14.000000
1396318980,14.000000
1396319040,14.000000
1396319100,14.000000
1396319160,14.000000
1396319220,14.000000
1396319280,14.000000
1396319340,14.000000
1396319400,14.000000
1396319460,14.000000
1396319520,14.000000
1396319580,15.000000
1396319640,15.000000
1396319700,15.000000
1396319760,15.000000
1396319820,15.000000
1396319880,15.000000
1396319940,15.000000
1396320000,15.000000
1396320060,15.000000
1396320120,15.000000
1396320180,15.000000
1396320240,15.000000
1396320300,15.000000
1396320360,15.000000
1396320420,15.000000
1396320480,15.000000
1396320540,15.000000
1396320600,15.000000
1396320660,15.000000
1396320720,15.000000
1396320780,15.000000
1396320840,15.000000
1396320900,None
1396320960,15.000000
1396321020,15.000000
1396321080,15.000000
1396321140,15.000000
1396321200,15.000000
1396321260,15.000000
1396321320,15.000000
1396321380,15.000000
1396321440,15.000000
1396321500,15.000000
1396321560,15.000000
1396321620,15.000000
1396321680,14.000000
1396321740,14.000000
1396321800,14.000000
1396321860,14.000000
1396321920,14.000000
1396321980,14.000000
1396322040,14.000000
1396322100,14.000000
1396322160,14.000000
1396322220,14.000000
1396322280,14.000000
1396322340,14.000000
1396322400,14.000000
1396322460,None
1396322520,None
1396322580,14.000000
1396322640,14.000000
1396322700,14.000000
1396322760,14.000000
1396322820,14.000000
1396322880,None
1396322940,14.000000
1396323000,14.000000
1396323060,14.000000
1396323120,14.000000
1396323180,14.000000
1396323240,14.000000
1396323300,None
1396323360,14.000000
1396323420,14.000000
1396323480,13.000000
1396323540,13.000000
1396323600,13.000000
1396323660,13.000000
1396323720,13.000000
1396323780,14.000000
1396323840,14.000000
1396323900,14.000000
1396323960,14.000000
1396324020,14.000000
1396324080,14.000000
1396324140,14.000000
1396324200,14.000000
1396324260,None
1396324320,14.000000
1396324380,14.000000
1396324440,14.000000
1396324500,14.000000
1396324560,14.000000
1396324620,14.000000
1396324680,14.000000
1396324740,14.000000
1396324800,14.000000
1396324860,14.000000
1396324920,14.000000
1396324980,14.000000
1396325040,14.000000
1396325100,14.000000
1396325160,14.000000
1396325220,14.000000
1396325280,14.000000
1396325340,14.000000
1396325400,14.000000
1396325460,14.000000
1396325520,14.000000
1396325580,14.000000
1396325640,14.000000
1396325700,14.000000
1396325760,14.000000
1396325820,14.000000
1396325880,14.000000
