timestamp, available_bikes
1396310460,27.000000
1396310520,27.000000
1396310580,27.000000
1396310640,26.000000
1396310700,26.000000
1396310760,26.000000
1396310820,26.000000
1396310880,26.000000
1396310940,26.000000
1396311000,26.000000
1396311060,26.000000
1396311120,26.000000
1396311180,26.000000
1396311240,26.000000
1396311300,26.000000
1396311360,26.000000
1396311420,26.000000
1396311480,26.000000
1396311540,26.000000
1396311600,None
1396311660,26.000000
1396311720,26.000000
1396311780,26.000000
1396311840,26.000000
1396311900,26.000000
1396311960,26.000000
1396312020,26.000000
1396312080,26.000000
1396312140,26.000000
1396312200,26.000000
1396312260,26.000000
1396312320,26.000000
1396312380,26.000000
1396312440,26.000000
1396312500,None
1396312560,25.000000
1396312620,25.000000
1396312680,26.000000
1396312740,26.000000
1396312800,26.000000
1396312860,26.000000
1396312920,26.000000
1396312980,25.000000
1396313040,25.000000
1396313100,25.000000
1396313160,25.000000
1396313220,24.000000
1396313280,24.000000
1396313340,24.000000
1396313400,24.000000
1396313460,24.000000
1396313520,None
1396313580,23.000000
1396313640,None
1396313700,22.000000
1396313760,22.000000
1396313820,None
1396313880,None
1396313940,None
1396314000,None
1396314060,22.000000
1396314120,22.000000
1396314180,None
1396314240,None
1396314300,22.000000
1396314360,None
1396314420,None
1396314480,22.000000
1396314540,None
1396314600,None
1396314660,None
1396314720,22.000000
1396314780,22.000000
1396314840,21.000000
1396314900,21.000000
1396314960,20.000000
1396315020,20.000000
1396315080,19.000000
1396315140,19.000000
1396315200,19.000000
1396315260,19.000000
1396315320,19.000000
1396315380,19.000000
1396315440,19.000000
1396315500,19.000000
1396315560,19.000000
1396315620,19.000000
1396315680,19.000000
1396315740,None
1396315800,19.000000
1396315860,19.000000
1396315920,19.000000
1396315980,19.000000
1396316040,19.000000
1396316100,19.000000
1396316160,19.000000
1396316220,19.000000
1396316280,19.000000
1396316340,19.000000
1396316400,19.000000
1396316460,19.000000
1396316520,None
1396316580,19.000000
1396316640,19.000000
1396316700,19.000000
1396316760,19.000000
1396316820,19.000000
1396316880,19.000000
1396316940,19.000000
1396317000,19.000000
1396317060,19.000000
1396317120,19.000000
1396317180,19.000000
1396317240,19.000000
1396317300,19.000000
1396317360,19.000000
1396317420,19.000000
1396317480,19.000000
1396317540,20.000000
1396317600,20.000000
1396317660,20.000000
1396317720,20.000000
1396317780,20.000000
1396317840,None
1396317900,22.000000
1396317960,23.000000
1396318020,23.000000
1396318080,23.000000
1396318140,23.000000
1396318200,23.000000
1396318260,23.000000
1396318320,23.000000
1396318380,23.000000
1396318440,23.000000
1396318500,23.000000
1396318560,23.000000
