datetime,available_bikes
1378249980,0
1378250160,0
1378250220,0
1378250400,0
1378250460,0
1378250520,0
1378250580,0
1378250700,0
1378250760,0
1378250880,0
1378250940,0
1378251000,0
1378251060,0
1378251120,0
1378251240,0
1378251300,0
1378251360,0
1378251480,0
1378251540,0
1378251600,0
1378251720,0
1378251780,0
1378251840,0
1378251960,0
1378252020,0
1378252080,0
1378252260,0
1378252320,0
1378252380,0
1378252440,0
1378252500,0
1378252560,0
1378252680,0
1378252740,0
1378252800,0
1378252980,0
1378253040,0
1378253220,0
1378253280,0
1378253340,0
1378253460,0
1378253520,0
1378253580,0
1378253640,0
1378253760,0
1378253820,0
1378253880,0
1378253940,0
1378254000,0
1378254180,0
1378254240,0
1378254300,0
1378254420,0
1378254540,0
1378254720,0
