datetime,available_bikes
1380897360,0
1380897480,0
1380897540,0
1380897600,0
1380897660,0
1380897720,0
1380897780,0
1380897960,0
1380898020,0
1380898140,0
1380898260,0
1380898320,0
1380898500,0
1380898560,0
1380898680,0
1380898740,0
1380898800,0
1380898920,0
1380898980,0
1380899040,0
1380899100,1
1380899220,1
1380899280,1
1380899400,0
1380899460,1
1380899520,0
1380899580,0
1380899700,0
1380899760,0
1380899820,0
1380899880,0
1380899940,0
1380900120,0
1380900240,0
1380900360,0
1380900420,0
1380900540,0
1380900600,0
1380900720,0
1380900780,0
1380900840,0
1380900900,0
1380900960,0
1380901080,0
1380901140,0
1380901260,0
1380901320,0
1380901440,0
1380901500,0
1380901560,0
1380901620,0
1380901740,0
1380901920,0
1380901980,0
1380902040,0
1380902160,0
1380902220,0
1380902280,0
1380902460,0
1380902580,0
1380902640,0
1380902760,0
1380902820,0
1380902880,0
1380903000,0
1380903120,0
1380903240,0
1380903360,0
1380903480,0
1380903540,0
1380903720,0
1380903780,0
1380903900,0
1380903960,0
1380904020,0
1380904140,0
1380904200,0
1380904260,0
1380904320,0
1380904440,0
1380904500,0
1380904560,0
1380904620,0
1380904680,0
1380904740,0
1380904860,0
1380904920,0
1380904980,0
1380905040,0
1380905100,1
1380905160,0
1380905220,0
1380905340,0
1380905400,0
1380905460,0
1380905580,0
1380905640,0
1380905700,0
1380905760,0
1380905820,0
1380905880,0
1380905940,0
1380906000,0
1380906120,0
1380906180,0
1380906300,0
1380906360,0
1380906420,0
1380906480,0
1380906660,0
1380906780,0
1380906900,0
1380907020,0
1380907140,0
1380907200,0
1380907260,0
1380907380,0
1380907500,0
1380907560,0
1380907620,0
1380907740,0
1380907860,0
1380907920,0
1380907980,0
1380908040,0
1380908100,0
1380908220,0
1380908280,0
1380908400,0
1380908460,0
1380908580,0
1380908640,0
1380908760,0
1380908820,0
1380908880,0
1380908940,0
1380909060,0
1380909120,0
1380909180,0
1380909240,0
1380909300,0
1380909360,0
1380909480,0
1380909540,0
1380909660,0
1380909840,0
1380909900,0
1380909960,0
1380910020,0
1380910080,0
1380910140,0
1380910260,0
1380910320,0
1380910380,0
1380910440,0
1380910560,0
1380910740,0
1380910860,0
1380910920,0
1380911040,0
1380911160,0
1380911280,0
1380911340,0
1380911400,0
1380911460,1
1380911580,1
1380911640,1
1380911760,2
1380911820,2
1380911880,2
1380912000,0
1380912180,1
1380912240,1
1380912300,1
1380912360,1
1380912420,2
1380912540,1
1380912600,1
1380912660,1
1380912720,1
1380912840,1
1380912900,1
1380912960,1
1380913080,1
1380913140,1
1380913260,1
1380913380,1
1380913500,1
1380913560,1
1380913620,1
1380913740,1
1380913860,1
1380913920,1
1380913980,1
1380914040,1
1380914160,1
1380914220,1
1380914280,1
1380914400,2
1380914460,2
1380914580,2
1380914640,2
1380914700,2
1380914760,2
1380914820,2
1380914880,2
1380914940,2
1380915000,2
1380915120,2
1380915180,2
1380915300,2
1380915360,1
1380915420,1
1380915540,1
1380915600,1
1380915720,1
1380915780,1
1380915900,1
1380915960,1
1380916080,1
1380916200,1
1380916260,1
1380916380,1
1380916440,1
1380916500,1
1380916680,1
1380916740,1
1380916800,2
1380916860,2
1380916920,2
1380916980,2
1380917160,2
1380917220,2
1380917280,2
1380917400,2
1380917460,2
1380917520,2
1380917640,2
1380917700,2
1380917760,2
1380917820,2
1380917940,2
1380918060,2
1380918180,2
1380918240,2
1380918360,2
1380918420,2
1380918480,2
1380918600,2
1380918660,2
1380918720,2
1380918900,2
1380918960,2
1380919020,2
1380919080,2
1380919140,2
1380919260,2
1380919320,2
1380919380,2
1380919440,2
1380919560,2
1380919620,2
1380919680,2
1380919740,2
1380919800,2
1380920040,2
1380920100,2
1380920220,2
1380920280,2
1380920340,2
1380920460,2
1380920520,2
1380920640,2
1380920700,2
1380920820,2
1380920880,2
1380920940,2
1380921000,2
1380921120,2
1380921180,2
1380921300,2
1380921360,2
1380921420,2
1380921480,2
1380921600,2
1380921660,2
1380921780,2
1380921840,2
1380921900,2
1380921960,2
1380922080,2
1380922140,2
1380922200,2
1380922380,2
